"report_date","state","value","location_name","final_value","truth_date","final_perc_change","absolutediff","season"
2023-01-07,"LA",177,"Louisiana",147,2023-05-20,-0.169491525423729,-30,"B) 2022-2023"
2023-01-07,"ME",101,"Maine",109,2023-05-20,0.0792079207920792,8,"B) 2022-2023"
2023-01-07,"MD",173,"Maryland",161,2023-05-20,-0.069364161849711,-12,"B) 2022-2023"
2023-01-07,"MA",508,"Massachusetts",466,2023-05-20,-0.0826771653543307,-42,"B) 2022-2023"
2023-01-07,"MI",706,"Michigan",641,2023-05-20,-0.0920679886685552,-65,"B) 2022-2023"
2023-01-07,"MN",79,"Minnesota",75,2023-05-20,-0.0506329113924051,-4,"B) 2022-2023"
2023-01-07,"MS",85,"Mississippi",86,2023-05-20,0.0117647058823529,1,"B) 2022-2023"
2023-01-07,"MO",384,"Missouri",370,2023-05-20,-0.0364583333333333,-14,"B) 2022-2023"
2023-01-07,"MT",70,"Montana",58,2023-05-20,-0.171428571428571,-12,"B) 2022-2023"
2023-01-07,"NE",112,"Nebraska",93,2023-05-20,-0.169642857142857,-19,"B) 2022-2023"
2023-01-07,"NV",135,"Nevada",107,2023-05-20,-0.207407407407407,-28,"B) 2022-2023"
2023-01-07,"NH",122,"New Hampshire",100,2023-05-20,-0.180327868852459,-22,"B) 2022-2023"
2023-01-07,"NJ",318,"New Jersey",316,2023-05-20,-0.00628930817610063,-2,"B) 2022-2023"
2023-01-07,"NM",122,"New Mexico",163,2023-05-20,0.336065573770492,41,"B) 2022-2023"
2023-01-07,"NY",845,"New York",797,2023-05-20,-0.0568047337278106,-48,"B) 2022-2023"
2023-01-07,"NC",212,"North Carolina",194,2023-05-20,-0.0849056603773585,-18,"B) 2022-2023"
2023-01-07,"ND",57,"North Dakota",69,2023-05-20,0.210526315789474,12,"B) 2022-2023"
2023-01-07,"OH",446,"Ohio",429,2023-05-20,-0.0381165919282511,-17,"B) 2022-2023"
2023-01-07,"OK",405,"Oklahoma",481,2023-05-20,0.187654320987654,76,"B) 2022-2023"
2023-01-07,"OR",138,"Oregon",130,2023-05-20,-0.0579710144927536,-8,"B) 2022-2023"
2023-01-07,"PA",807,"Pennsylvania",777,2023-05-20,-0.0371747211895911,-30,"B) 2022-2023"
2023-01-07,"PR",45,"Puerto Rico",64,2023-05-20,0.422222222222222,19,"B) 2022-2023"
2023-01-07,"RI",39,"Rhode Island",31,2023-05-20,-0.205128205128205,-8,"B) 2022-2023"
2023-01-07,"SC",141,"South Carolina",128,2023-05-20,-0.0921985815602837,-13,"B) 2022-2023"
2023-01-07,"SD",52,"South Dakota",58,2023-05-20,0.115384615384615,6,"B) 2022-2023"
2023-01-07,"TN",165,"Tennessee",171,2023-05-20,0.0363636363636364,6,"B) 2022-2023"
2023-01-07,"TX",1177,"Texas",1167,2023-05-20,-0.00849617672047579,-10,"B) 2022-2023"
2023-01-07,"US",13148,"US",12929,2023-05-20,-0.0166565257073319,-219,"B) 2022-2023"
2023-01-07,"UT",58,"Utah",54,2023-05-20,-0.0689655172413793,-4,"B) 2022-2023"
2023-01-07,"VT",42,"Vermont",41,2023-05-20,-0.0238095238095238,-1,"B) 2022-2023"
2023-01-07,"VA",210,"Virginia",211,2023-05-20,0.00476190476190476,1,"B) 2022-2023"
2023-01-07,"WA",196,"Washington",208,2023-05-20,0.0612244897959184,12,"B) 2022-2023"
2023-01-07,"WV",145,"West Virginia",138,2023-05-20,-0.0482758620689655,-7,"B) 2022-2023"
2023-01-07,"WI",327,"Wisconsin",324,2023-05-20,-0.00917431192660551,-3,"B) 2022-2023"
2023-01-07,"WY",35,"Wyoming",33,2023-05-20,-0.0571428571428571,-2,"B) 2022-2023"
2023-01-14,"AL",116,"Alabama",94,2023-05-20,-0.189655172413793,-22,"B) 2022-2023"
2023-01-14,"AK",8,"Alaska",6,2023-05-20,-0.25,-2,"B) 2022-2023"
2023-01-14,"AZ",142,"Arizona",140,2023-05-20,-0.0140845070422535,-2,"B) 2022-2023"
2023-01-14,"AR",91,"Arkansas",98,2023-05-20,0.0769230769230769,7,"B) 2022-2023"
2023-01-14,"CA",384,"California",354,2023-05-20,-0.078125,-30,"B) 2022-2023"
2023-01-14,"CO",84,"Colorado",85,2023-05-20,0.0119047619047619,1,"B) 2022-2023"
2023-01-14,"CT",69,"Connecticut",72,2023-05-20,0.0434782608695652,3,"B) 2022-2023"
2023-01-14,"DE",11,"Delaware",11,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"DC",5,"District of Columbia",5,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"FL",562,"Florida",714,2023-05-20,0.270462633451957,152,"B) 2022-2023"
2023-01-14,"GA",99,"Georgia",106,2023-05-20,0.0707070707070707,7,"B) 2022-2023"
2023-01-14,"HI",9,"Hawaii",9,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"ID",40,"Idaho",42,2023-05-20,0.05,2,"B) 2022-2023"
2023-01-14,"IL",155,"Illinois",166,2023-05-20,0.0709677419354839,11,"B) 2022-2023"
2023-01-14,"IN",148,"Indiana",149,2023-05-20,0.00675675675675676,1,"B) 2022-2023"
2023-01-14,"IA",88,"Iowa",87,2023-05-20,-0.0113636363636364,-1,"B) 2022-2023"
2023-01-14,"KS",41,"Kansas",47,2023-05-20,0.146341463414634,6,"B) 2022-2023"
2023-01-14,"KY",63,"Kentucky",62,2023-05-20,-0.0158730158730159,-1,"B) 2022-2023"
2023-01-14,"LA",86,"Louisiana",89,2023-05-20,0.0348837209302326,3,"B) 2022-2023"
2023-01-14,"ME",50,"Maine",53,2023-05-20,0.06,3,"B) 2022-2023"
2023-01-14,"MD",95,"Maryland",102,2023-05-20,0.0736842105263158,7,"B) 2022-2023"
2023-01-14,"MA",241,"Massachusetts",238,2023-05-20,-0.012448132780083,-3,"B) 2022-2023"
2023-01-14,"MI",287,"Michigan",290,2023-05-20,0.0104529616724739,3,"B) 2022-2023"
2023-01-14,"MN",48,"Minnesota",48,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"MS",52,"Mississippi",47,2023-05-20,-0.0961538461538462,-5,"B) 2022-2023"
2023-01-14,"MO",172,"Missouri",176,2023-05-20,0.0232558139534884,4,"B) 2022-2023"
2023-01-14,"MT",36,"Montana",37,2023-05-20,0.0277777777777778,1,"B) 2022-2023"
2023-01-14,"NE",61,"Nebraska",58,2023-05-20,-0.0491803278688525,-3,"B) 2022-2023"
2023-01-14,"NV",35,"Nevada",29,2023-05-20,-0.171428571428571,-6,"B) 2022-2023"
2023-01-14,"NH",44,"New Hampshire",44,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"NJ",155,"New Jersey",157,2023-05-20,0.0129032258064516,2,"B) 2022-2023"
2023-01-14,"NM",39,"New Mexico",43,2023-05-20,0.102564102564103,4,"B) 2022-2023"
2023-01-14,"NY",428,"New York",425,2023-05-20,-0.00700934579439252,-3,"B) 2022-2023"
2023-01-14,"NC",139,"North Carolina",124,2023-05-20,-0.107913669064748,-15,"B) 2022-2023"
2023-01-14,"ND",40,"North Dakota",48,2023-05-20,0.2,8,"B) 2022-2023"
2023-01-14,"OH",195,"Ohio",179,2023-05-20,-0.0820512820512821,-16,"B) 2022-2023"
2023-01-14,"OK",192,"Oklahoma",268,2023-05-20,0.395833333333333,76,"B) 2022-2023"
2023-01-14,"OR",54,"Oregon",62,2023-05-20,0.148148148148148,8,"B) 2022-2023"
2023-01-14,"PA",411,"Pennsylvania",430,2023-05-20,0.0462287104622871,19,"B) 2022-2023"
2023-01-14,"PR",56,"Puerto Rico",75,2023-05-20,0.339285714285714,19,"B) 2022-2023"
2023-01-14,"RI",10,"Rhode Island",10,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"SC",80,"South Carolina",78,2023-05-20,-0.025,-2,"B) 2022-2023"
2023-01-14,"SD",14,"South Dakota",16,2023-05-20,0.142857142857143,2,"B) 2022-2023"
2023-01-14,"TN",89,"Tennessee",86,2023-05-20,-0.0337078651685393,-3,"B) 2022-2023"
2023-01-14,"TX",698,"Texas",727,2023-05-20,0.0415472779369628,29,"B) 2022-2023"
2023-01-14,"US",6432,"US",6686,2023-05-20,0.0394900497512438,254,"B) 2022-2023"
2023-01-14,"UT",29,"Utah",27,2023-05-20,-0.0689655172413793,-2,"B) 2022-2023"
2023-01-14,"VT",10,"Vermont",10,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"VA",112,"Virginia",112,2023-05-20,0,0,"B) 2022-2023"
2023-01-14,"WA",135,"Washington",133,2023-05-20,-0.0148148148148148,-2,"B) 2022-2023"
2023-01-14,"WV",49,"West Virginia",37,2023-05-20,-0.244897959183673,-12,"B) 2022-2023"
2023-01-14,"WI",161,"Wisconsin",165,2023-05-20,0.0248447204968944,4,"B) 2022-2023"
2023-01-14,"WY",14,"Wyoming",16,2023-05-20,0.142857142857143,2,"B) 2022-2023"
2023-01-21,"AL",58,"Alabama",57,2023-05-20,-0.0172413793103448,-1,"B) 2022-2023"
2023-01-21,"AK",10,"Alaska",9,2023-05-20,-0.1,-1,"B) 2022-2023"
2023-01-21,"AZ",106,"Arizona",112,2023-05-20,0.0566037735849057,6,"B) 2022-2023"
2023-01-21,"AR",62,"Arkansas",61,2023-05-20,-0.0161290322580645,-1,"B) 2022-2023"
2023-01-21,"CA",197,"California",198,2023-05-20,0.0050761421319797,1,"B) 2022-2023"
2023-01-21,"CO",36,"Colorado",33,2023-05-20,-0.0833333333333333,-3,"B) 2022-2023"
2023-01-21,"CT",30,"Connecticut",31,2023-05-20,0.0333333333333333,1,"B) 2022-2023"
2023-01-21,"DE",5,"Delaware",5,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"DC",11,"District of Columbia",10,2023-05-20,-0.0909090909090909,-1,"B) 2022-2023"
2023-01-21,"FL",521,"Florida",577,2023-05-20,0.107485604606526,56,"B) 2022-2023"
2023-01-21,"GA",69,"Georgia",71,2023-05-20,0.0289855072463768,2,"B) 2022-2023"
2023-01-21,"HI",0,"Hawaii",0,2023-05-20,NA,0,"B) 2022-2023"
2023-01-21,"ID",30,"Idaho",30,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"IL",64,"Illinois",63,2023-05-20,-0.015625,-1,"B) 2022-2023"
2023-01-21,"IN",108,"Indiana",96,2023-05-20,-0.111111111111111,-12,"B) 2022-2023"
2023-01-21,"IA",42,"Iowa",43,2023-05-20,0.0238095238095238,1,"B) 2022-2023"
2023-01-21,"KS",43,"Kansas",46,2023-05-20,0.0697674418604651,3,"B) 2022-2023"
2023-01-21,"KY",30,"Kentucky",30,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"LA",69,"Louisiana",70,2023-05-20,0.0144927536231884,1,"B) 2022-2023"
2023-01-21,"ME",30,"Maine",31,2023-05-20,0.0333333333333333,1,"B) 2022-2023"
2023-01-21,"MD",61,"Maryland",61,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"MA",122,"Massachusetts",122,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"MI",152,"Michigan",150,2023-05-20,-0.0131578947368421,-2,"B) 2022-2023"
2023-01-21,"MN",25,"Minnesota",25,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"MS",51,"Mississippi",58,2023-05-20,0.137254901960784,7,"B) 2022-2023"
2023-01-21,"MO",96,"Missouri",94,2023-05-20,-0.0208333333333333,-2,"B) 2022-2023"
2023-01-21,"MT",12,"Montana",13,2023-05-20,0.0833333333333333,1,"B) 2022-2023"
2023-01-21,"NE",55,"Nebraska",57,2023-05-20,0.0363636363636364,2,"B) 2022-2023"
2023-01-21,"NV",21,"Nevada",21,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"NH",20,"New Hampshire",20,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"NJ",97,"New Jersey",102,2023-05-20,0.0515463917525773,5,"B) 2022-2023"
2023-01-21,"NM",28,"New Mexico",30,2023-05-20,0.0714285714285714,2,"B) 2022-2023"
2023-01-21,"NY",243,"New York",243,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"NC",59,"North Carolina",59,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"ND",26,"North Dakota",28,2023-05-20,0.0769230769230769,2,"B) 2022-2023"
2023-01-21,"OH",107,"Ohio",107,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"OK",140,"Oklahoma",139,2023-05-20,-0.00714285714285714,-1,"B) 2022-2023"
2023-01-21,"OR",26,"Oregon",25,2023-05-20,-0.0384615384615385,-1,"B) 2022-2023"
2023-01-21,"PA",241,"Pennsylvania",288,2023-05-20,0.195020746887967,47,"B) 2022-2023"
2023-01-21,"PR",52,"Puerto Rico",49,2023-05-20,-0.0576923076923077,-3,"B) 2022-2023"
2023-01-21,"RI",14,"Rhode Island",14,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"SC",58,"South Carolina",60,2023-05-20,0.0344827586206897,2,"B) 2022-2023"
2023-01-21,"SD",7,"South Dakota",11,2023-05-20,0.571428571428571,4,"B) 2022-2023"
2023-01-21,"TN",87,"Tennessee",75,2023-05-20,-0.137931034482759,-12,"B) 2022-2023"
2023-01-21,"TX",453,"Texas",458,2023-05-20,0.011037527593819,5,"B) 2022-2023"
2023-01-21,"US",4083,"US",4182,2023-05-20,0.0242468772961058,99,"B) 2022-2023"
2023-01-21,"UT",16,"Utah",17,2023-05-20,0.0625,1,"B) 2022-2023"
2023-01-21,"VT",10,"Vermont",11,2023-05-20,0.1,1,"B) 2022-2023"
2023-01-21,"VA",68,"Virginia",72,2023-05-20,0.0588235294117647,4,"B) 2022-2023"
2023-01-21,"WA",86,"Washington",80,2023-05-20,-0.0697674418604651,-6,"B) 2022-2023"
2023-01-21,"WV",21,"West Virginia",13,2023-05-20,-0.380952380952381,-8,"B) 2022-2023"
2023-01-21,"WI",96,"Wisconsin",96,2023-05-20,0,0,"B) 2022-2023"
2023-01-21,"WY",12,"Wyoming",11,2023-05-20,-0.0833333333333333,-1,"B) 2022-2023"
2023-01-28,"AL",44,"Alabama",42,2023-05-20,-0.0454545454545455,-2,"B) 2022-2023"
2023-01-28,"AK",3,"Alaska",3,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"AZ",48,"Arizona",50,2023-05-20,0.0416666666666667,2,"B) 2022-2023"
2023-01-28,"AR",30,"Arkansas",30,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"CA",112,"California",116,2023-05-20,0.0357142857142857,4,"B) 2022-2023"
2023-01-28,"CO",30,"Colorado",30,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"CT",32,"Connecticut",32,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"DE",5,"Delaware",5,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"DC",6,"District of Columbia",6,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"FL",359,"Florida",410,2023-05-20,0.142061281337047,51,"B) 2022-2023"
2023-01-28,"GA",71,"Georgia",70,2023-05-20,-0.0140845070422535,-1,"B) 2022-2023"
2023-01-28,"HI",11,"Hawaii",11,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"ID",17,"Idaho",17,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"IL",63,"Illinois",64,2023-05-20,0.0158730158730159,1,"B) 2022-2023"
2023-01-28,"IN",66,"Indiana",65,2023-05-20,-0.0151515151515152,-1,"B) 2022-2023"
2023-01-28,"IA",45,"Iowa",44,2023-05-20,-0.0222222222222222,-1,"B) 2022-2023"
2023-01-28,"KS",19,"Kansas",18,2023-05-20,-0.0526315789473684,-1,"B) 2022-2023"
2023-01-28,"KY",29,"Kentucky",29,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"LA",41,"Louisiana",42,2023-05-20,0.024390243902439,1,"B) 2022-2023"
2023-01-28,"ME",11,"Maine",11,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"MD",34,"Maryland",37,2023-05-20,0.0882352941176471,3,"B) 2022-2023"
2023-01-28,"MA",71,"Massachusetts",71,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"MI",81,"Michigan",86,2023-05-20,0.0617283950617284,5,"B) 2022-2023"
2023-01-28,"MN",15,"Minnesota",15,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"MS",30,"Mississippi",30,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"MO",65,"Missouri",68,2023-05-20,0.0461538461538462,3,"B) 2022-2023"
2023-01-28,"MT",10,"Montana",10,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"NE",22,"Nebraska",19,2023-05-20,-0.136363636363636,-3,"B) 2022-2023"
2023-01-28,"NV",11,"Nevada",11,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"NH",20,"New Hampshire",20,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"NJ",70,"New Jersey",70,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"NM",17,"New Mexico",17,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"NY",155,"New York",154,2023-05-20,-0.00645161290322581,-1,"B) 2022-2023"
2023-01-28,"NC",35,"North Carolina",34,2023-05-20,-0.0285714285714286,-1,"B) 2022-2023"
2023-01-28,"ND",22,"North Dakota",21,2023-05-20,-0.0454545454545455,-1,"B) 2022-2023"
2023-01-28,"OH",67,"Ohio",66,2023-05-20,-0.0149253731343284,-1,"B) 2022-2023"
2023-01-28,"OK",96,"Oklahoma",97,2023-05-20,0.0104166666666667,1,"B) 2022-2023"
2023-01-28,"OR",11,"Oregon",10,2023-05-20,-0.0909090909090909,-1,"B) 2022-2023"
2023-01-28,"PA",138,"Pennsylvania",222,2023-05-20,0.608695652173913,84,"B) 2022-2023"
2023-01-28,"PR",54,"Puerto Rico",53,2023-05-20,-0.0185185185185185,-1,"B) 2022-2023"
2023-01-28,"RI",10,"Rhode Island",10,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"SC",36,"South Carolina",34,2023-05-20,-0.0555555555555556,-2,"B) 2022-2023"
2023-01-28,"SD",14,"South Dakota",16,2023-05-20,0.142857142857143,2,"B) 2022-2023"
2023-01-28,"TN",37,"Tennessee",37,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"TX",328,"Texas",341,2023-05-20,0.0396341463414634,13,"B) 2022-2023"
2023-01-28,"US",2680,"US",2837,2023-05-20,0.0585820895522388,157,"B) 2022-2023"
2023-01-28,"UT",5,"Utah",5,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"VT",6,"Vermont",6,2023-05-20,0,0,"B) 2022-2023"
2023-01-28,"VA",53,"Virginia",57,2023-05-20,0.0754716981132075,4,"B) 2022-2023"
2023-01-28,"WA",57,"Washington",56,2023-05-20,-0.0175438596491228,-1,"B) 2022-2023"
2023-01-28,"WV",18,"West Virginia",20,2023-05-20,0.111111111111111,2,"B) 2022-2023"
2023-01-28,"WI",42,"Wisconsin",44,2023-05-20,0.0476190476190476,2,"B) 2022-2023"
2023-01-28,"WY",8,"Wyoming",5,2023-05-20,-0.375,-3,"B) 2022-2023"
2023-02-04,"AL",28,"Alabama",28,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"AK",5,"Alaska",3,2023-05-20,-0.4,-2,"B) 2022-2023"
2023-02-04,"AZ",59,"Arizona",71,2023-05-20,0.203389830508475,12,"B) 2022-2023"
2023-02-04,"AR",21,"Arkansas",21,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"CA",118,"California",116,2023-05-20,-0.0169491525423729,-2,"B) 2022-2023"
2023-02-04,"CO",38,"Colorado",38,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"CT",14,"Connecticut",14,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"DE",15,"Delaware",15,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"DC",8,"District of Columbia",8,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"FL",312,"Florida",343,2023-05-20,0.0993589743589744,31,"B) 2022-2023"
2023-02-04,"GA",70,"Georgia",88,2023-05-20,0.257142857142857,18,"B) 2022-2023"
2023-02-04,"HI",6,"Hawaii",6,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"ID",4,"Idaho",4,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"IL",24,"Illinois",26,2023-05-20,0.0833333333333333,2,"B) 2022-2023"
2023-02-04,"IN",45,"Indiana",43,2023-05-20,-0.0444444444444444,-2,"B) 2022-2023"
2023-02-04,"IA",11,"Iowa",11,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"KS",7,"Kansas",11,2023-05-20,0.571428571428571,4,"B) 2022-2023"
2023-02-04,"KY",12,"Kentucky",15,2023-05-20,0.25,3,"B) 2022-2023"
2023-02-04,"LA",94,"Louisiana",34,2023-05-20,-0.638297872340426,-60,"B) 2022-2023"
2023-02-04,"ME",9,"Maine",9,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"MD",62,"Maryland",56,2023-05-20,-0.0967741935483871,-6,"B) 2022-2023"
2023-02-04,"MA",52,"Massachusetts",52,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"MI",86,"Michigan",86,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"MN",16,"Minnesota",16,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"MS",26,"Mississippi",27,2023-05-20,0.0384615384615385,1,"B) 2022-2023"
2023-02-04,"MO",51,"Missouri",52,2023-05-20,0.0196078431372549,1,"B) 2022-2023"
2023-02-04,"MT",14,"Montana",9,2023-05-20,-0.357142857142857,-5,"B) 2022-2023"
2023-02-04,"NE",8,"Nebraska",8,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"NV",6,"Nevada",6,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"NH",1,"New Hampshire",1,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"NJ",31,"New Jersey",31,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"NM",9,"New Mexico",9,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"NY",97,"New York",94,2023-05-20,-0.0309278350515464,-3,"B) 2022-2023"
2023-02-04,"NC",47,"North Carolina",45,2023-05-20,-0.0425531914893617,-2,"B) 2022-2023"
2023-02-04,"ND",8,"North Dakota",8,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"OH",63,"Ohio",63,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"OK",77,"Oklahoma",75,2023-05-20,-0.025974025974026,-2,"B) 2022-2023"
2023-02-04,"OR",10,"Oregon",10,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"PA",95,"Pennsylvania",186,2023-05-20,0.957894736842105,91,"B) 2022-2023"
2023-02-04,"PR",52,"Puerto Rico",59,2023-05-20,0.134615384615385,7,"B) 2022-2023"
2023-02-04,"RI",3,"Rhode Island",3,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"SC",42,"South Carolina",42,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"SD",12,"South Dakota",12,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"TN",44,"Tennessee",41,2023-05-20,-0.0681818181818182,-3,"B) 2022-2023"
2023-02-04,"TX",275,"Texas",256,2023-05-20,-0.0690909090909091,-19,"B) 2022-2023"
2023-02-04,"US",2254,"US",2320,2023-05-20,0.0292812777284827,66,"B) 2022-2023"
2023-02-04,"UT",8,"Utah",8,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"VT",1,"Vermont",1,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"VA",64,"Virginia",64,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"WA",44,"Washington",44,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"WV",23,"West Virginia",23,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"WI",22,"Wisconsin",22,2023-05-20,0,0,"B) 2022-2023"
2023-02-04,"WY",5,"Wyoming",7,2023-05-20,0.4,2,"B) 2022-2023"
2023-02-11,"AL",34,"Alabama",33,2023-05-20,-0.0294117647058824,-1,"B) 2022-2023"
2023-02-11,"AK",2,"Alaska",1,2023-05-20,-0.5,-1,"B) 2022-2023"
2023-02-11,"AZ",56,"Arizona",52,2023-05-20,-0.0714285714285714,-4,"B) 2022-2023"
2023-02-11,"AR",37,"Arkansas",35,2023-05-20,-0.0540540540540541,-2,"B) 2022-2023"
2023-02-11,"CA",92,"California",91,2023-05-20,-0.0108695652173913,-1,"B) 2022-2023"
2023-02-11,"CO",27,"Colorado",24,2023-05-20,-0.111111111111111,-3,"B) 2022-2023"
2023-02-11,"CT",14,"Connecticut",14,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"DE",1,"Delaware",1,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"DC",4,"District of Columbia",6,2023-05-20,0.5,2,"B) 2022-2023"
2023-02-11,"FL",274,"Florida",300,2023-05-20,0.0948905109489051,26,"B) 2022-2023"
2023-02-11,"GA",50,"Georgia",82,2023-05-20,0.64,32,"B) 2022-2023"
2023-02-11,"HI",10,"Hawaii",10,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"ID",3,"Idaho",4,2023-05-20,0.333333333333333,1,"B) 2022-2023"
2023-02-11,"IL",32,"Illinois",33,2023-05-20,0.03125,1,"B) 2022-2023"
2023-02-11,"IN",37,"Indiana",37,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"IA",15,"Iowa",15,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"KS",11,"Kansas",10,2023-05-20,-0.0909090909090909,-1,"B) 2022-2023"
2023-02-11,"KY",28,"Kentucky",33,2023-05-20,0.178571428571429,5,"B) 2022-2023"
2023-02-11,"LA",55,"Louisiana",55,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"ME",7,"Maine",7,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"MD",36,"Maryland",36,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"MA",63,"Massachusetts",63,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"MI",50,"Michigan",51,2023-05-20,0.02,1,"B) 2022-2023"
2023-02-11,"MN",9,"Minnesota",9,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"MS",18,"Mississippi",19,2023-05-20,0.0555555555555556,1,"B) 2022-2023"
2023-02-11,"MO",46,"Missouri",39,2023-05-20,-0.152173913043478,-7,"B) 2022-2023"
2023-02-11,"MT",4,"Montana",3,2023-05-20,-0.25,-1,"B) 2022-2023"
2023-02-11,"NE",0,"Nebraska",0,2023-05-20,NA,0,"B) 2022-2023"
2023-02-11,"NV",10,"Nevada",10,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"NH",9,"New Hampshire",9,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"NJ",27,"New Jersey",28,2023-05-20,0.037037037037037,1,"B) 2022-2023"
2023-02-11,"NM",9,"New Mexico",9,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"NY",96,"New York",98,2023-05-20,0.0208333333333333,2,"B) 2022-2023"
2023-02-11,"NC",64,"North Carolina",55,2023-05-20,-0.140625,-9,"B) 2022-2023"
2023-02-11,"ND",17,"North Dakota",19,2023-05-20,0.117647058823529,2,"B) 2022-2023"
2023-02-11,"OH",46,"Ohio",46,2023-05-20,0,0,"B) 2022-2023"
2023-02-11,"OK",50,"Oklahoma",52,2023-05-20,0.04,2,"B) 2022-2023"
2023-02-11,"OR",5,"Oregon",6,2023-05-20,0.2,1,"B) 2022-2023"
2023-02-11,"PA",90,"Pennsylvania",183,2023-05-20,1.03333333333333,93,"B) 2022-2023"
2023-02-11,"PR",68,"Puerto Rico",61,2023-05-20,-0.102941176470588,-7,"B) 2022-2023"
2023-02-11,"RI",1,"Rhode Island",1,2023-05-20,0,0,"B) 2022-2023"
