"model","target_end_date","target","coverage95"
"UMass-trends_ensemble",2024-04-20,"2 wk inc flu hosp","1"
"UMass-trends_ensemble",2024-04-20,"3 wk inc flu hosp","1"
"UMass-trends_ensemble",2024-04-27,"0 wk inc flu hosp","1"
"UMass-trends_ensemble",2024-04-27,"1 wk inc flu hosp","1"
"UMass-trends_ensemble",2024-04-27,"2 wk inc flu hosp","0.980769230769231"
"UMass-trends_ensemble",2024-04-27,"3 wk inc flu hosp","1"
"UNC_IDD-InfluPaint",2023-10-14,"0 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-10-21,"0 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-10-21,"1 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-10-28,"0 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-10-28,"1 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-10-28,"2 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-04,"0 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-04,"1 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-04,"2 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-04,"3 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-11,"0 wk inc flu hosp","0.843137254901961"
"UNC_IDD-InfluPaint",2023-11-11,"1 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-11,"2 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-11,"3 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-18,"0 wk inc flu hosp","0.843137254901961"
"UNC_IDD-InfluPaint",2023-11-18,"1 wk inc flu hosp","0.627450980392157"
"UNC_IDD-InfluPaint",2023-11-18,"2 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-18,"3 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-11-25,"0 wk inc flu hosp","0.901960784313726"
"UNC_IDD-InfluPaint",2023-11-25,"1 wk inc flu hosp","0.745098039215686"
"UNC_IDD-InfluPaint",2023-11-25,"2 wk inc flu hosp","0.549019607843137"
"UNC_IDD-InfluPaint",2023-11-25,"3 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-12-02,"0 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-12-02,"1 wk inc flu hosp","0.745098039215686"
"UNC_IDD-InfluPaint",2023-12-02,"2 wk inc flu hosp","0.607843137254902"
"UNC_IDD-InfluPaint",2023-12-02,"3 wk inc flu hosp","0.313725490196078"
"UNC_IDD-InfluPaint",2023-12-09,"0 wk inc flu hosp","0.96"
"UNC_IDD-InfluPaint",2023-12-09,"1 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-12-09,"2 wk inc flu hosp","0.784313725490196"
"UNC_IDD-InfluPaint",2023-12-09,"3 wk inc flu hosp","0.607843137254902"
"UNC_IDD-InfluPaint",2023-12-16,"0 wk inc flu hosp","0.862745098039216"
"UNC_IDD-InfluPaint",2023-12-16,"1 wk inc flu hosp","0.86"
"UNC_IDD-InfluPaint",2023-12-16,"2 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-12-16,"3 wk inc flu hosp","0.725490196078431"
"UNC_IDD-InfluPaint",2023-12-23,"0 wk inc flu hosp","0.647058823529412"
"UNC_IDD-InfluPaint",2023-12-23,"1 wk inc flu hosp","0.666666666666667"
"UNC_IDD-InfluPaint",2023-12-23,"2 wk inc flu hosp","0.9"
"UNC_IDD-InfluPaint",2023-12-23,"3 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2023-12-30,"0 wk inc flu hosp","0.705882352941177"
"UNC_IDD-InfluPaint",2023-12-30,"1 wk inc flu hosp","0.745098039215686"
"UNC_IDD-InfluPaint",2023-12-30,"2 wk inc flu hosp","0.666666666666667"
"UNC_IDD-InfluPaint",2023-12-30,"3 wk inc flu hosp","0.88"
"UNC_IDD-InfluPaint",2024-01-06,"0 wk inc flu hosp","0.470588235294118"
"UNC_IDD-InfluPaint",2024-01-06,"1 wk inc flu hosp","0.745098039215686"
"UNC_IDD-InfluPaint",2024-01-06,"2 wk inc flu hosp","0.882352941176471"
"UNC_IDD-InfluPaint",2024-01-06,"3 wk inc flu hosp","0.92156862745098"
"UNC_IDD-InfluPaint",2024-01-13,"0 wk inc flu hosp","0.392156862745098"
"UNC_IDD-InfluPaint",2024-01-13,"1 wk inc flu hosp","0.196078431372549"
"UNC_IDD-InfluPaint",2024-01-13,"2 wk inc flu hosp","0.431372549019608"
"UNC_IDD-InfluPaint",2024-01-13,"3 wk inc flu hosp","0.92156862745098"
"UNC_IDD-InfluPaint",2024-01-20,"0 wk inc flu hosp","0.647058823529412"
"UNC_IDD-InfluPaint",2024-01-20,"1 wk inc flu hosp","0.254901960784314"
"UNC_IDD-InfluPaint",2024-01-20,"2 wk inc flu hosp","0.117647058823529"
"UNC_IDD-InfluPaint",2024-01-20,"3 wk inc flu hosp","0.313725490196078"
"UNC_IDD-InfluPaint",2024-01-27,"0 wk inc flu hosp","0.843137254901961"
"UNC_IDD-InfluPaint",2024-01-27,"1 wk inc flu hosp","0.764705882352941"
"UNC_IDD-InfluPaint",2024-01-27,"2 wk inc flu hosp","0.431372549019608"
"UNC_IDD-InfluPaint",2024-01-27,"3 wk inc flu hosp","0.176470588235294"
"UNC_IDD-InfluPaint",2024-02-03,"0 wk inc flu hosp","0.549019607843137"
"UNC_IDD-InfluPaint",2024-02-03,"1 wk inc flu hosp","0.588235294117647"
"UNC_IDD-InfluPaint",2024-02-03,"2 wk inc flu hosp","0.823529411764706"
"UNC_IDD-InfluPaint",2024-02-03,"3 wk inc flu hosp","0.509803921568627"
"UNC_IDD-InfluPaint",2024-02-10,"0 wk inc flu hosp","0.705882352941177"
"UNC_IDD-InfluPaint",2024-02-10,"1 wk inc flu hosp","0.392156862745098"
"UNC_IDD-InfluPaint",2024-02-10,"2 wk inc flu hosp","0.470588235294118"
"UNC_IDD-InfluPaint",2024-02-10,"3 wk inc flu hosp","0.843137254901961"
"UNC_IDD-InfluPaint",2024-02-17,"0 wk inc flu hosp","0.745098039215686"
"UNC_IDD-InfluPaint",2024-02-17,"1 wk inc flu hosp","0.725490196078431"
"UNC_IDD-InfluPaint",2024-02-17,"2 wk inc flu hosp","0.411764705882353"
"UNC_IDD-InfluPaint",2024-02-17,"3 wk inc flu hosp","0.529411764705882"
"UNC_IDD-InfluPaint",2024-02-24,"0 wk inc flu hosp","0.803921568627451"
"UNC_IDD-InfluPaint",2024-02-24,"1 wk inc flu hosp","0.745098039215686"
"UNC_IDD-InfluPaint",2024-02-24,"2 wk inc flu hosp","0.745098039215686"
"UNC_IDD-InfluPaint",2024-02-24,"3 wk inc flu hosp","0.470588235294118"
"UNC_IDD-InfluPaint",2024-03-02,"0 wk inc flu hosp","0.882352941176471"
"UNC_IDD-InfluPaint",2024-03-02,"1 wk inc flu hosp","0.843137254901961"
"UNC_IDD-InfluPaint",2024-03-02,"2 wk inc flu hosp","0.725490196078431"
"UNC_IDD-InfluPaint",2024-03-02,"3 wk inc flu hosp","0.784313725490196"
"UNC_IDD-InfluPaint",2024-03-09,"0 wk inc flu hosp","0.843137254901961"
"UNC_IDD-InfluPaint",2024-03-09,"1 wk inc flu hosp","0.882352941176471"
"UNC_IDD-InfluPaint",2024-03-09,"2 wk inc flu hosp","0.882352941176471"
"UNC_IDD-InfluPaint",2024-03-09,"3 wk inc flu hosp","0.803921568627451"
"UNC_IDD-InfluPaint",2024-03-16,"0 wk inc flu hosp","0.764705882352941"
"UNC_IDD-InfluPaint",2024-03-16,"1 wk inc flu hosp","0.686274509803922"
"UNC_IDD-InfluPaint",2024-03-16,"2 wk inc flu hosp","0.843137254901961"
"UNC_IDD-InfluPaint",2024-03-16,"3 wk inc flu hosp","0.882352941176471"
"UNC_IDD-InfluPaint",2024-03-23,"0 wk inc flu hosp","0.941176470588235"
"UNC_IDD-InfluPaint",2024-03-23,"1 wk inc flu hosp","0.803921568627451"
"UNC_IDD-InfluPaint",2024-03-23,"2 wk inc flu hosp","0.686274509803922"
"UNC_IDD-InfluPaint",2024-03-23,"3 wk inc flu hosp","0.882352941176471"
"UNC_IDD-InfluPaint",2024-03-30,"0 wk inc flu hosp","0.862745098039216"
"UNC_IDD-InfluPaint",2024-03-30,"1 wk inc flu hosp","0.882352941176471"
"UNC_IDD-InfluPaint",2024-03-30,"2 wk inc flu hosp","0.92156862745098"
"UNC_IDD-InfluPaint",2024-03-30,"3 wk inc flu hosp","0.901960784313726"
"UNC_IDD-InfluPaint",2024-04-06,"0 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2024-04-06,"1 wk inc flu hosp","0.607843137254902"
"UNC_IDD-InfluPaint",2024-04-06,"2 wk inc flu hosp","0.803921568627451"
"UNC_IDD-InfluPaint",2024-04-06,"3 wk inc flu hosp","0.980392156862745"
"UNC_IDD-InfluPaint",2024-04-13,"0 wk inc flu hosp","0.901960784313726"
"UNC_IDD-InfluPaint",2024-04-13,"1 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2024-04-13,"2 wk inc flu hosp","0.607843137254902"
"UNC_IDD-InfluPaint",2024-04-13,"3 wk inc flu hosp","0.862745098039216"
"UNC_IDD-InfluPaint",2024-04-20,"0 wk inc flu hosp","0.96078431372549"
"UNC_IDD-InfluPaint",2024-04-20,"1 wk inc flu hosp","0.980392156862745"
"UNC_IDD-InfluPaint",2024-04-20,"2 wk inc flu hosp","No data"
"UNC_IDD-InfluPaint",2024-04-20,"3 wk inc flu hosp","0.686274509803922"
"UNC_IDD-InfluPaint",2024-04-27,"0 wk inc flu hosp","0.96078431372549"
"UNC_IDD-InfluPaint",2024-04-27,"1 wk inc flu hosp","0.901960784313726"
"UNC_IDD-InfluPaint",2024-04-27,"2 wk inc flu hosp","0.96078431372549"
"UNC_IDD-InfluPaint",2024-04-27,"3 wk inc flu hosp","No data"
"UVAFluX-Ensemble",2023-10-14,"0 wk inc flu hosp","0.673076923076923"
"UVAFluX-Ensemble",2023-10-21,"0 wk inc flu hosp","0.788461538461538"
"UVAFluX-Ensemble",2023-10-21,"1 wk inc flu hosp","0.634615384615385"
"UVAFluX-Ensemble",2023-10-28,"0 wk inc flu hosp","0.865384615384615"
"UVAFluX-Ensemble",2023-10-28,"1 wk inc flu hosp","0.75"
"UVAFluX-Ensemble",2023-10-28,"2 wk inc flu hosp","0.653846153846154"
"UVAFluX-Ensemble",2023-11-04,"0 wk inc flu hosp","0.769230769230769"
"UVAFluX-Ensemble",2023-11-04,"1 wk inc flu hosp","0.788461538461538"
"UVAFluX-Ensemble",2023-11-04,"2 wk inc flu hosp","0.673076923076923"
"UVAFluX-Ensemble",2023-11-04,"3 wk inc flu hosp","0.519230769230769"
"UVAFluX-Ensemble",2023-11-11,"0 wk inc flu hosp","0.865384615384615"
"UVAFluX-Ensemble",2023-11-11,"1 wk inc flu hosp","0.711538461538462"
"UVAFluX-Ensemble",2023-11-11,"2 wk inc flu hosp","0.576923076923077"
"UVAFluX-Ensemble",2023-11-11,"3 wk inc flu hosp","0.615384615384615"
"UVAFluX-Ensemble",2023-11-18,"0 wk inc flu hosp","0.75"
"UVAFluX-Ensemble",2023-11-18,"1 wk inc flu hosp","0.634615384615385"
"UVAFluX-Ensemble",2023-11-18,"2 wk inc flu hosp","0.461538461538462"
"UVAFluX-Ensemble",2023-11-18,"3 wk inc flu hosp","0.557692307692308"
"UVAFluX-Ensemble",2023-11-25,"0 wk inc flu hosp","0.826923076923077"
"UVAFluX-Ensemble",2023-11-25,"1 wk inc flu hosp","0.788461538461538"
"UVAFluX-Ensemble",2023-11-25,"2 wk inc flu hosp","0.576923076923077"
"UVAFluX-Ensemble",2023-11-25,"3 wk inc flu hosp","0.403846153846154"
"UVAFluX-Ensemble",2023-12-02,"0 wk inc flu hosp","0.576923076923077"
"UVAFluX-Ensemble",2023-12-02,"1 wk inc flu hosp","0.5"
"UVAFluX-Ensemble",2023-12-02,"2 wk inc flu hosp","0.461538461538462"
"UVAFluX-Ensemble",2023-12-02,"3 wk inc flu hosp","0.326923076923077"
"UVAFluX-Ensemble",2023-12-09,"0 wk inc flu hosp","0.725490196078431"
"UVAFluX-Ensemble",2023-12-09,"1 wk inc flu hosp","0.5"
"UVAFluX-Ensemble",2023-12-09,"2 wk inc flu hosp","0.403846153846154"
"UVAFluX-Ensemble",2023-12-09,"3 wk inc flu hosp","0.346153846153846"
"UVAFluX-Ensemble",2023-12-16,"0 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2023-12-16,"1 wk inc flu hosp","0.588235294117647"
"UVAFluX-Ensemble",2023-12-16,"2 wk inc flu hosp","0.326923076923077"
"UVAFluX-Ensemble",2023-12-16,"3 wk inc flu hosp","0.211538461538462"
"UVAFluX-Ensemble",2023-12-23,"0 wk inc flu hosp","0.730769230769231"
"UVAFluX-Ensemble",2023-12-23,"1 wk inc flu hosp","0.615384615384615"
"UVAFluX-Ensemble",2023-12-23,"2 wk inc flu hosp","0.333333333333333"
"UVAFluX-Ensemble",2023-12-23,"3 wk inc flu hosp","0.153846153846154"
"UVAFluX-Ensemble",2023-12-30,"0 wk inc flu hosp","0.903846153846154"
"UVAFluX-Ensemble",2023-12-30,"1 wk inc flu hosp","0.634615384615385"
"UVAFluX-Ensemble",2023-12-30,"2 wk inc flu hosp","0.653846153846154"
"UVAFluX-Ensemble",2023-12-30,"3 wk inc flu hosp","0.235294117647059"
"UVAFluX-Ensemble",2024-01-06,"0 wk inc flu hosp","0.923076923076923"
"UVAFluX-Ensemble",2024-01-06,"1 wk inc flu hosp","0.903846153846154"
"UVAFluX-Ensemble",2024-01-06,"2 wk inc flu hosp","0.865384615384615"
"UVAFluX-Ensemble",2024-01-06,"3 wk inc flu hosp","0.846153846153846"
"UVAFluX-Ensemble",2024-01-13,"0 wk inc flu hosp","0.865384615384615"
"UVAFluX-Ensemble",2024-01-13,"1 wk inc flu hosp","0.5"
"UVAFluX-Ensemble",2024-01-13,"2 wk inc flu hosp","0.730769230769231"
"UVAFluX-Ensemble",2024-01-13,"3 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-01-20,"0 wk inc flu hosp","0.884615384615385"
"UVAFluX-Ensemble",2024-01-20,"1 wk inc flu hosp","0.692307692307692"
"UVAFluX-Ensemble",2024-01-20,"2 wk inc flu hosp","0.230769230769231"
"UVAFluX-Ensemble",2024-01-20,"3 wk inc flu hosp","0.557692307692308"
"UVAFluX-Ensemble",2024-01-27,"0 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-01-27,"1 wk inc flu hosp","0.923076923076923"
"UVAFluX-Ensemble",2024-01-27,"2 wk inc flu hosp","0.692307692307692"
"UVAFluX-Ensemble",2024-01-27,"3 wk inc flu hosp","0.211538461538462"
"UVAFluX-Ensemble",2024-02-03,"0 wk inc flu hosp","0.923076923076923"
"UVAFluX-Ensemble",2024-02-03,"1 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-02-03,"2 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-02-03,"3 wk inc flu hosp","0.711538461538462"
"UVAFluX-Ensemble",2024-02-10,"0 wk inc flu hosp","0.923076923076923"
"UVAFluX-Ensemble",2024-02-10,"1 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-02-10,"2 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-02-10,"3 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-02-17,"0 wk inc flu hosp","0.903846153846154"
"UVAFluX-Ensemble",2024-02-17,"1 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-02-17,"2 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-02-17,"3 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-02-24,"0 wk inc flu hosp","0.903846153846154"
"UVAFluX-Ensemble",2024-02-24,"1 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-02-24,"2 wk inc flu hosp","0.923076923076923"
"UVAFluX-Ensemble",2024-02-24,"3 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-03-02,"0 wk inc flu hosp","0.884615384615385"
"UVAFluX-Ensemble",2024-03-02,"1 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-03-02,"2 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-03-02,"3 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-03-09,"0 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-03-09,"1 wk inc flu hosp","0.923076923076923"
"UVAFluX-Ensemble",2024-03-09,"2 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-03-09,"3 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-03-16,"0 wk inc flu hosp","0.846153846153846"
"UVAFluX-Ensemble",2024-03-16,"1 wk inc flu hosp","0.826923076923077"
"UVAFluX-Ensemble",2024-03-16,"2 wk inc flu hosp","0.884615384615385"
"UVAFluX-Ensemble",2024-03-16,"3 wk inc flu hosp","0.942307692307692"
"UVAFluX-Ensemble",2024-03-23,"0 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-03-23,"1 wk inc flu hosp","0.788461538461538"
"UVAFluX-Ensemble",2024-03-23,"2 wk inc flu hosp","0.807692307692308"
"UVAFluX-Ensemble",2024-03-23,"3 wk inc flu hosp","0.865384615384615"
"UVAFluX-Ensemble",2024-03-30,"0 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-03-30,"1 wk inc flu hosp","1"
"UVAFluX-Ensemble",2024-03-30,"2 wk inc flu hosp","0.826923076923077"
"UVAFluX-Ensemble",2024-03-30,"3 wk inc flu hosp","0.826923076923077"
"UVAFluX-Ensemble",2024-04-06,"0 wk inc flu hosp","1"
"UVAFluX-Ensemble",2024-04-06,"1 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-04-06,"2 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-04-06,"3 wk inc flu hosp","0.903846153846154"
"UVAFluX-Ensemble",2024-04-13,"0 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-04-13,"1 wk inc flu hosp","1"
"UVAFluX-Ensemble",2024-04-13,"2 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-04-13,"3 wk inc flu hosp","1"
"UVAFluX-Ensemble",2024-04-20,"0 wk inc flu hosp","No data"
"UVAFluX-Ensemble",2024-04-20,"1 wk inc flu hosp","1"
"UVAFluX-Ensemble",2024-04-20,"2 wk inc flu hosp","1"
"UVAFluX-Ensemble",2024-04-20,"3 wk inc flu hosp","0.961538461538462"
"UVAFluX-Ensemble",2024-04-27,"0 wk inc flu hosp","0.980769230769231"
"UVAFluX-Ensemble",2024-04-27,"1 wk inc flu hosp","No data"
"UVAFluX-Ensemble",2024-04-27,"2 wk inc flu hosp","1"
"UVAFluX-Ensemble",2024-04-27,"3 wk inc flu hosp","1"
"VTSanghani-Ensemble",2023-10-14,"0 wk inc flu hosp","0.711538461538462"
"VTSanghani-Ensemble",2023-10-21,"0 wk inc flu hosp","0.692307692307692"
"VTSanghani-Ensemble",2023-10-21,"1 wk inc flu hosp","0.653846153846154"
"VTSanghani-Ensemble",2023-10-28,"0 wk inc flu hosp","0.807692307692308"
"VTSanghani-Ensemble",2023-10-28,"1 wk inc flu hosp","0.557692307692308"
"VTSanghani-Ensemble",2023-10-28,"2 wk inc flu hosp","0.653846153846154"
"VTSanghani-Ensemble",2023-11-04,"0 wk inc flu hosp","0.769230769230769"
"VTSanghani-Ensemble",2023-11-04,"1 wk inc flu hosp","0.711538461538462"
"VTSanghani-Ensemble",2023-11-04,"2 wk inc flu hosp","0.653846153846154"
"VTSanghani-Ensemble",2023-11-04,"3 wk inc flu hosp","0.673076923076923"
"VTSanghani-Ensemble",2023-11-11,"0 wk inc flu hosp","0.923076923076923"
"VTSanghani-Ensemble",2023-11-11,"1 wk inc flu hosp","0.653846153846154"
"VTSanghani-Ensemble",2023-11-11,"2 wk inc flu hosp","0.519230769230769"
"VTSanghani-Ensemble",2023-11-11,"3 wk inc flu hosp","0.615384615384615"
"VTSanghani-Ensemble",2023-11-18,"0 wk inc flu hosp","0.903846153846154"
"VTSanghani-Ensemble",2023-11-18,"1 wk inc flu hosp","0.903846153846154"
"VTSanghani-Ensemble",2023-11-18,"2 wk inc flu hosp","0.615384615384615"
"VTSanghani-Ensemble",2023-11-18,"3 wk inc flu hosp","0.519230769230769"
"VTSanghani-Ensemble",2023-11-25,"0 wk inc flu hosp","0.884615384615385"
"VTSanghani-Ensemble",2023-11-25,"1 wk inc flu hosp","0.826923076923077"
"VTSanghani-Ensemble",2023-11-25,"2 wk inc flu hosp","0.903846153846154"
"VTSanghani-Ensemble",2023-11-25,"3 wk inc flu hosp","0.519230769230769"
"VTSanghani-Ensemble",2023-12-02,"0 wk inc flu hosp","0.5"
"VTSanghani-Ensemble",2023-12-02,"1 wk inc flu hosp","0.730769230769231"
"VTSanghani-Ensemble",2023-12-02,"2 wk inc flu hosp","0.961538461538462"
"VTSanghani-Ensemble",2023-12-02,"3 wk inc flu hosp","0.942307692307692"
"VTSanghani-Ensemble",2023-12-09,"0 wk inc flu hosp","0.450980392156863"
"VTSanghani-Ensemble",2023-12-09,"1 wk inc flu hosp","0.365384615384615"
"VTSanghani-Ensemble",2023-12-09,"2 wk inc flu hosp","0.692307692307692"
"VTSanghani-Ensemble",2023-12-09,"3 wk inc flu hosp","0.903846153846154"
"VTSanghani-Ensemble",2023-12-16,"0 wk inc flu hosp","0.557692307692308"
"VTSanghani-Ensemble",2023-12-16,"1 wk inc flu hosp","0.254901960784314"
"VTSanghani-Ensemble",2023-12-16,"2 wk inc flu hosp","0.269230769230769"
"VTSanghani-Ensemble",2023-12-16,"3 wk inc flu hosp","0.480769230769231"
"VTSanghani-Ensemble",2023-12-23,"0 wk inc flu hosp","0.25"
"VTSanghani-Ensemble",2023-12-23,"1 wk inc flu hosp","0.211538461538462"
"VTSanghani-Ensemble",2023-12-23,"2 wk inc flu hosp","0.0784313725490196"
"VTSanghani-Ensemble",2023-12-23,"3 wk inc flu hosp","0.0384615384615385"
"VTSanghani-Ensemble",2023-12-30,"0 wk inc flu hosp","0.173076923076923"
"VTSanghani-Ensemble",2023-12-30,"1 wk inc flu hosp","0.0961538461538462"
"VTSanghani-Ensemble",2023-12-30,"2 wk inc flu hosp","0.0769230769230769"
"VTSanghani-Ensemble",2023-12-30,"3 wk inc flu hosp","0.0392156862745098"
"VTSanghani-Ensemble",2024-01-06,"0 wk inc flu hosp","0.634615384615385"
"VTSanghani-Ensemble",2024-01-06,"1 wk inc flu hosp","0.461538461538462"
"VTSanghani-Ensemble",2024-01-06,"2 wk inc flu hosp","0.153846153846154"
"VTSanghani-Ensemble",2024-01-06,"3 wk inc flu hosp","0.0961538461538462"
"VTSanghani-Ensemble",2024-01-13,"0 wk inc flu hosp","0.365384615384615"
"VTSanghani-Ensemble",2024-01-13,"1 wk inc flu hosp","0.634615384615385"
"VTSanghani-Ensemble",2024-01-13,"2 wk inc flu hosp","0.75"
"VTSanghani-Ensemble",2024-01-13,"3 wk inc flu hosp","0.326923076923077"
"VTSanghani-Ensemble",2024-01-20,"0 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-01-20,"1 wk inc flu hosp","0.153846153846154"
"VTSanghani-Ensemble",2024-01-20,"2 wk inc flu hosp","0.365384615384615"
"VTSanghani-Ensemble",2024-01-20,"3 wk inc flu hosp","0.557692307692308"
"VTSanghani-Ensemble",2024-01-27,"0 wk inc flu hosp","0.326923076923077"
"VTSanghani-Ensemble",2024-01-27,"1 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-01-27,"2 wk inc flu hosp","0.442307692307692"
"VTSanghani-Ensemble",2024-01-27,"3 wk inc flu hosp","0.346153846153846"
"VTSanghani-Ensemble",2024-02-03,"0 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-02-03,"1 wk inc flu hosp","0.0961538461538462"
"VTSanghani-Ensemble",2024-02-03,"2 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-02-03,"3 wk inc flu hosp","0.0576923076923077"
"VTSanghani-Ensemble",2024-02-10,"0 wk inc flu hosp","0.634615384615385"
"VTSanghani-Ensemble",2024-02-10,"1 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-02-10,"2 wk inc flu hosp","0.576923076923077"
"VTSanghani-Ensemble",2024-02-10,"3 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-02-17,"0 wk inc flu hosp","0.480769230769231"
"VTSanghani-Ensemble",2024-02-17,"1 wk inc flu hosp","0.538461538461538"
"VTSanghani-Ensemble",2024-02-17,"2 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-02-17,"3 wk inc flu hosp","0.423076923076923"
"VTSanghani-Ensemble",2024-02-24,"0 wk inc flu hosp","0.519230769230769"
"VTSanghani-Ensemble",2024-02-24,"1 wk inc flu hosp","0.5"
"VTSanghani-Ensemble",2024-02-24,"2 wk inc flu hosp","0.596153846153846"
"VTSanghani-Ensemble",2024-02-24,"3 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-03-02,"0 wk inc flu hosp","0.519230769230769"
"VTSanghani-Ensemble",2024-03-02,"1 wk inc flu hosp","0.5"
"VTSanghani-Ensemble",2024-03-02,"2 wk inc flu hosp","0.538461538461538"
"VTSanghani-Ensemble",2024-03-02,"3 wk inc flu hosp","0.307692307692308"
"VTSanghani-Ensemble",2024-03-09,"0 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-03-09,"1 wk inc flu hosp","0.692307692307692"
"VTSanghani-Ensemble",2024-03-09,"2 wk inc flu hosp","0.5"
"VTSanghani-Ensemble",2024-03-09,"3 wk inc flu hosp","0.538461538461538"
"VTSanghani-Ensemble",2024-03-16,"0 wk inc flu hosp","0.192307692307692"
"VTSanghani-Ensemble",2024-03-16,"1 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-03-16,"2 wk inc flu hosp","0.596153846153846"
"VTSanghani-Ensemble",2024-03-16,"3 wk inc flu hosp","0.673076923076923"
"VTSanghani-Ensemble",2024-03-23,"0 wk inc flu hosp","0.25"
"VTSanghani-Ensemble",2024-03-23,"1 wk inc flu hosp","0.25"
"VTSanghani-Ensemble",2024-03-23,"2 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-03-23,"3 wk inc flu hosp","0.576923076923077"
"VTSanghani-Ensemble",2024-03-30,"0 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-03-30,"1 wk inc flu hosp","0.173076923076923"
"VTSanghani-Ensemble",2024-03-30,"2 wk inc flu hosp","0.134615384615385"
"VTSanghani-Ensemble",2024-03-30,"3 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-04-06,"0 wk inc flu hosp","0.557692307692308"
"VTSanghani-Ensemble",2024-04-06,"1 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-04-06,"2 wk inc flu hosp","0.153846153846154"
"VTSanghani-Ensemble",2024-04-06,"3 wk inc flu hosp","0.153846153846154"
"VTSanghani-Ensemble",2024-04-13,"0 wk inc flu hosp","0.326923076923077"
"VTSanghani-Ensemble",2024-04-13,"1 wk inc flu hosp","0.711538461538462"
"VTSanghani-Ensemble",2024-04-13,"2 wk inc flu hosp","No data"
"VTSanghani-Ensemble",2024-04-13,"3 wk inc flu hosp","0.346153846153846"
