"model","target_end_date","target","season","coverage50","coverage95","model_color"
"JHU_IDD-CovidSP",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.0196078431372549,0.333333333333333,"gray"
"JHU_IDD-CovidSP",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.607843137254902,0.941176470588235,"gray"
"JHU_IDD-CovidSP",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.156862745098039,0.666666666666667,"gray"
"JHU_IDD-CovidSP",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.725490196078431,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,0.96078431372549,"gray"
"JHU_IDD-CovidSP",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.745098039215686,0.96078431372549,"gray"
"JHU_IDD-CovidSP",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.725490196078431,0.96078431372549,"gray"
"JHU_IDD-CovidSP",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.666666666666667,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.549019607843137,0.96078431372549,"gray"
"JHU_IDD-CovidSP",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.764705882352941,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.627450980392157,0.901960784313726,"gray"
"JHU_IDD-CovidSP",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.745098039215686,1,"gray"
"JHU_IDD-CovidSP",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.745098039215686,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.764705882352941,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.803921568627451,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",0.803921568627451,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.705882352941177,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.647058823529412,1,"gray"
"JHU_IDD-CovidSP",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.862745098039216,0.96078431372549,"gray"
"JHU_IDD-CovidSP",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.764705882352941,1,"gray"
"JHU_IDD-CovidSP",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.764705882352941,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.509803921568627,0.980392156862745,"gray"
"LUcompUncertLab-TEVA",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.673076923076923,0.980769230769231,"gray"
"LUcompUncertLab-TEVA",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.788461538461538,"gray"
"LUcompUncertLab-TEVA",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.5,0.884615384615385,"gray"
"LUcompUncertLab-TEVA",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.826923076923077,"gray"
"LUcompUncertLab-TEVA",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.5,0.826923076923077,"gray"
"LUcompUncertLab-TEVA",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.615384615384615,0.923076923076923,"gray"
"LUcompUncertLab-TEVA",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.788461538461538,"gray"
"LUcompUncertLab-TEVA",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.846153846153846,"gray"
"LUcompUncertLab-TEVA",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.769230769230769,"gray"
"LUcompUncertLab-TEVA",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.807692307692308,"gray"
"LUcompUncertLab-TEVA",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.769230769230769,"gray"
"LUcompUncertLab-TEVA",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.692307692307692,"gray"
"LUcompUncertLab-TEVA",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.769230769230769,"gray"
"LUcompUncertLab-TEVA",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.25,0.673076923076923,"gray"
"LUcompUncertLab-TEVA",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.769230769230769,"gray"
"LUcompUncertLab-TEVA",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.826923076923077,"gray"
"LUcompUncertLab-TEVA",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.980769230769231,"gray"
"LUcompUncertLab-TEVA",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.826923076923077,"gray"
"LUcompUncertLab-TEVA",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.557692307692308,0.923076923076923,"gray"
"LUcompUncertLab-TEVA",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.865384615384615,"gray"
"LUcompUncertLab-TEVA",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.884615384615385,"gray"
"LUcompUncertLab-TEVA",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.5,0.865384615384615,"gray"
"LUcompUncertLab-TEVA",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.826923076923077,"gray"
"LUcompUncertLab-TEVA",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.557692307692308,0.942307692307692,"gray"
"LUcompUncertLab-TEVA",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.980769230769231,"gray"
"LUcompUncertLab-TEVA",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.865384615384615,"gray"
"LUcompUncertLab-TEVA",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.615384615384615,0.884615384615385,"gray"
"LUcompUncertLab-TEVA",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.596153846153846,0.923076923076923,"gray"
"LUcompUncertLab-TEVA",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.653846153846154,0.903846153846154,"gray"
"LUcompUncertLab-TEVA",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.769230769230769,0.884615384615385,"gray"
"LUcompUncertLab-TEVA",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.730769230769231,0.884615384615385,"gray"
"LUcompUncertLab-TEVA",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.75,0.980769230769231,"gray"
"LUcompUncertLab-VAR2",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.923076923076923,"gray"
"LUcompUncertLab-VAR2",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.807692307692308,"gray"
"LUcompUncertLab-VAR2",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.826923076923077,"gray"
"LUcompUncertLab-VAR2",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.615384615384615,"gray"
"LUcompUncertLab-VAR2",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.769230769230769,"gray"
"LUcompUncertLab-VAR2",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.826923076923077,"gray"
"LUcompUncertLab-VAR2",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.75,"gray"
"LUcompUncertLab-VAR2",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.730769230769231,"gray"
"LUcompUncertLab-VAR2",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.634615384615385,"gray"
"LUcompUncertLab-VAR2",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.173076923076923,0.326923076923077,"gray"
"LUcompUncertLab-VAR2",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.538461538461538,"gray"
"LUcompUncertLab-VAR2",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.673076923076923,"gray"
"LUcompUncertLab-VAR2",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.538461538461538,"gray"
"LUcompUncertLab-VAR2",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.192307692307692,0.576923076923077,"gray"
"LUcompUncertLab-VAR2",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.25,0.557692307692308,"gray"
"LUcompUncertLab-VAR2",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.288461538461538,0.711538461538462,"gray"
"LUcompUncertLab-VAR2",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.269230769230769,0.461538461538462,"gray"
"LUcompUncertLab-VAR2",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.730769230769231,"gray"
"LUcompUncertLab-VAR2",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.634615384615385,"gray"
"LUcompUncertLab-VAR2",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.634615384615385,"gray"
"LUcompUncertLab-VAR2",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.596153846153846,"gray"
"LUcompUncertLab-VAR2",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.75,"gray"
"LUcompUncertLab-VAR2",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.653846153846154,"gray"
"LUcompUncertLab-VAR2",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.288461538461538,0.692307692307692,"gray"
"LUcompUncertLab-VAR2",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.884615384615385,"gray"
"LUcompUncertLab-VAR2",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.192307692307692,0.711538461538462,"gray"
"LUcompUncertLab-VAR2",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.75,"gray"
"LUcompUncertLab-VAR2",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.807692307692308,"gray"
"LUcompUncertLab-VAR2",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.846153846153846,"gray"
"LUcompUncertLab-VAR2",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.942307692307692,"gray"
"LUcompUncertLab-VAR2",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.884615384615385,"gray"
"LUcompUncertLab-VAR2",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.673076923076923,0.846153846153846,"gray"
"LUcompUncertLab-VAR2",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.596153846153846,0.961538461538462,"gray"
"LUcompUncertLab-VAR2",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.788461538461538,1,"gray"
"LUcompUncertLab-VAR2K",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.5,0.923076923076923,"gray"
"LUcompUncertLab-VAR2K",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.884615384615385,"gray"
"LUcompUncertLab-VAR2K",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.884615384615385,"gray"
"LUcompUncertLab-VAR2K",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.788461538461538,"gray"
"LUcompUncertLab-VAR2K",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.865384615384615,"gray"
"LUcompUncertLab-VAR2K",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.884615384615385,"gray"
"LUcompUncertLab-VAR2K",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.826923076923077,"gray"
"LUcompUncertLab-VAR2K",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.807692307692308,"gray"
"LUcompUncertLab-VAR2K",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.788461538461538,"gray"
"LUcompUncertLab-VAR2K",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.769230769230769,"gray"
"LUcompUncertLab-VAR2K",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.788461538461538,"gray"
"LUcompUncertLab-VAR2K",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.769230769230769,"gray"
"LUcompUncertLab-VAR2K",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.75,"gray"
"LUcompUncertLab-VAR2K",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.25,0.711538461538462,"gray"
"LUcompUncertLab-VAR2K",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.288461538461538,0.807692307692308,"gray"
"LUcompUncertLab-VAR2K",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.769230769230769,"gray"
"LUcompUncertLab-VAR2K",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.942307692307692,"gray"
"LUcompUncertLab-VAR2K",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.807692307692308,"gray"
"LUcompUncertLab-VAR2K",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.923076923076923,"gray"
"LUcompUncertLab-VAR2K",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.730769230769231,"gray"
"LUcompUncertLab-VAR2K",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.903846153846154,"gray"
"LUcompUncertLab-VAR2K",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.5,0.807692307692308,"gray"
"LUcompUncertLab-VAR2K",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.846153846153846,"gray"
"LUcompUncertLab-VAR2K",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.961538461538462,"gray"
"LUcompUncertLab-VAR2K",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.846153846153846,"gray"
"LUcompUncertLab-VAR2K",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.711538461538462,"gray"
"LUcompUncertLab-VAR2K",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.846153846153846,"gray"
"LUcompUncertLab-VAR2K",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.5,0.903846153846154,"gray"
"LUcompUncertLab-VAR2K",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.557692307692308,0.884615384615385,"gray"
"LUcompUncertLab-VAR2K",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.846153846153846,"gray"
"LUcompUncertLab-VAR2K",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.826923076923077,"gray"
"LUcompUncertLab-VAR2K",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.980769230769231,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.615384615384615,0.961538461538462,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.769230769230769,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.788461538461538,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.711538461538462,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.596153846153846,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.730769230769231,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.634615384615385,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.730769230769231,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.25,0.634615384615385,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.730769230769231,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.615384615384615,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.634615384615385,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.692307692307692,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.596153846153846,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.711538461538462,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.692307692307692,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.75,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.711538461538462,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.826923076923077,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.807692307692308,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.769230769230769,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.807692307692308,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.653846153846154,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.75,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.846153846153846,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.826923076923077,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.769230769230769,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.788461538461538,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.5,0.826923076923077,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.788461538461538,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.557692307692308,0.75,"gray"
"LUcompUncertLab-VAR2K_plusCOVID",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.846153846153846,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.961538461538462,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.75,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.788461538461538,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.711538461538462,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.615384615384615,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.807692307692308,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.576923076923077,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.711538461538462,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.538461538461538,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,0.692307692307692,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.269230769230769,0.557692307692308,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.596153846153846,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.615384615384615,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.538461538461538,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.653846153846154,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.769230769230769,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.711538461538462,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.75,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.711538461538462,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.75,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.692307692307692,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.788461538461538,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.615384615384615,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.711538461538462,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.596153846153846,0.923076923076923,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,0.769230769230769,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.769230769230769,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.730769230769231,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.807692307692308,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.653846153846154,0.923076923076923,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.788461538461538,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.865384615384615,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.846153846153846,"gray"
"LUcompUncertLab-VAR2_plusCOVID",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.75,0.923076923076923,"gray"
"LosAlamos_NAU-CModel_Flu",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.923076923076923,"gray"
"LosAlamos_NAU-CModel_Flu",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.5,0.865384615384615,"gray"
"LosAlamos_NAU-CModel_Flu",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,0.826923076923077,"gray"
"LosAlamos_NAU-CModel_Flu",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.634615384615385,"gray"
"LosAlamos_NAU-CModel_Flu",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.25,0.615384615384615,"gray"
"LosAlamos_NAU-CModel_Flu",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.25,0.576923076923077,"gray"
"LosAlamos_NAU-CModel_Flu",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.230769230769231,0.5,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.25,0.692307692307692,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.269230769230769,0.538461538461538,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.25,0.519230769230769,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.480769230769231,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.557692307692308,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.0961538461538462,0.461538461538462,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.557692307692308,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.134615384615385,0.442307692307692,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.25,0.673076923076923,"gray"
"LosAlamos_NAU-CModel_Flu",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.134615384615385,0.423076923076923,"gray"
"LosAlamos_NAU-CModel_Flu",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.519230769230769,"gray"
"LosAlamos_NAU-CModel_Flu",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.538461538461538,"gray"
