"","model","target_end_date","target","season","abs_WIS","log_WIS"
"1532","UNC_IDD-InfluPaint",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",45.6593520886615,1.65952974451043
"1533","UNC_IDD-InfluPaint",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",652.771619778346,2.81476126455465
"1534","UNC_IDD-InfluPaint",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",102.842557544757,2.01217286837693
"1535","UNC_IDD-InfluPaint",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",93.7890451832907,1.97215211455937
"1536","UNC_IDD-InfluPaint",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",106.770673486786,2.02845198216972
"1537","UNC_IDD-InfluPaint",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",51.7585848252344,1.71398239341424
"1538","UNC_IDD-InfluPaint",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",35.2287041773231,1.54689666875637
"1539","UNC_IDD-InfluPaint",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",98.7449190110827,1.9945147579469
"1540","UNC_IDD-InfluPaint",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",12.8858056265985,1.11011157603001
"1541","UNC_IDD-InfluPaint",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",181.410861040068,2.25866328464561
"1542","UNC_IDD-InfluPaint",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",87.4145780051151,1.94158386534872
"1543","UNC_IDD-InfluPaint",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",13.469852173913,1.12936282954584
"1544","UNC_IDD-InfluPaint",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",17.4779539641944,1.24249059110911
"1545","UNC_IDD-InfluPaint",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",13.3187041773231,1.12446197288127
"1546","UNC_IDD-InfluPaint",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",12.5968542199488,1.10026210341189
"1547","UNC_IDD-InfluPaint",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",12.491074168798,1.09659978709491
"1548","UNC_IDD-InfluPaint",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",6.27996589940324,0.79795728549815
"1549","UNC_IDD-InfluPaint",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",11.4221304347826,1.05774711527394
"1550","UNC_IDD-InfluPaint",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",6.58040920716113,0.818252901347422
"1551","UNC_IDD-InfluPaint",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",15.5251918158568,1.19103697464917
"1552","UNC_IDD-InfluPaint",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",9.42613810741688,0.974333798552162
"1553","UNC_IDD-InfluPaint",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",14.4965984654731,1.16126610975379
"1554","UNC_IDD-InfluPaint",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",9.28234441602728,0.967657678627839
"1555","UNC_IDD-InfluPaint",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",11.3954731457801,1.05673236201621
"1556","UNC_IDD-InfluPaint",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",6.79302642796249,0.832063304197079
"1557","UNC_IDD-InfluPaint",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",10.7321739130435,1.03068770172476
"1558","UNC_IDD-InfluPaint",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",6.35202046035806,0.802911888318015
"1559","UNC_IDD-InfluPaint",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",13.7068542199488,1.13693779383552
"1560","UNC_IDD-InfluPaint",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",4.78641943734015,0.680010753479409
"1561","UNC_IDD-InfluPaint",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",28.7937851662404,1.45929876000682
"1562","UNC_IDD-InfluPaint",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",17.4109889173061,1.24082343907436
"1563","UNC_IDD-InfluPaint",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",8.30738277919863,0.919464221909056
"1564","UNC_IDD-InfluPaint",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",8.71780903665814,0.940407351578437
"1565","UT_FluCast-Voltaire",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",7.79233277591973,0.891667491054805
"1566","UT_FluCast-Voltaire",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",8.03635451505017,0.90505908692813
"1567","UT_FluCast-Voltaire",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",9.3063127090301,0.968777641526766
"1568","UT_FluCast-Voltaire",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.8105267558528,1.10756698785997
"1569","UT_FluCast-Voltaire",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",27.854974916388,1.44490277171023
"1570","UT_FluCast-Voltaire",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",13.0613461538462,1.11598793934787
"1571","UT_FluCast-Voltaire",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",27.1608779264214,1.43394380362165
"1572","UT_FluCast-Voltaire",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",14.6520986622074,1.16589983439245
"1573","UT_FluCast-Voltaire",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",31.000610367893,1.49137024469873
"1574","UT_FluCast-Voltaire",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",10.0336789297659,1.00146019981492
"1575","UT_FluCast-Voltaire",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",39.4745150501672,1.59631680334581
"1576","UT_FluCast-Voltaire",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",13.5424247491639,1.1316964310332
"1577","UT_FluCast-Voltaire",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",66.6591304347826,1.8238596440104
"1578","UT_FluCast-Voltaire",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",14.1180936454849,1.14977605824974
"1579","UT_FluCast-Voltaire",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",45.2689464882943,1.65580038758904
"1580","UT_FluCast-Voltaire",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",14.6425,1.1656152327
"1581","UT_FluCast-Voltaire",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",36.9272909698997,1.5673474484585
"1582","UT_FluCast-Voltaire",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",14.8471488294314,1.17164306196767
"1583","UT_FluCast-Voltaire",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",50.8551254180602,1.70633472969941
"1584","UT_FluCast-Voltaire",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",12.3317561807332,1.09102492941735
"1585","UT_FluCast-Voltaire",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",48.2694565217391,1.68367240901263
"1586","UT_FluCast-Voltaire",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",8.52961636828645,0.930929498590388
"1587","UT_FluCast-Voltaire",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",43.2283026755853,1.6357681836461
"1588","UT_FluCast-Voltaire",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",11.1814663256607,1.04849876020385
"1589","UT_FluCast-Voltaire",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",42.7974498327759,1.63141789152369
"1590","UT_FluCast-Voltaire",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",7.70104006820119,0.886549383013675
"1591","UT_FluCast-Voltaire",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",36.7684995737425,1.56547590780904
"1592","UT_FluCast-Voltaire",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",12.9433503836317,1.11204670792365
"1593","UT_FluCast-Voltaire",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",30.1976811594203,1.47997359533024
"1594","UT_FluCast-Voltaire",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",7.89957374254049,0.897603657587027
"1595","UT_FluCast-Voltaire",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",48.0879113384484,1.68203591423568
"1596","UT_FluCast-Voltaire",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",4.02190110826939,0.604431387826881
"1597","UT_FluCast-Voltaire",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",48.616368286445,1.68678251328835
"1598","UT_FluCast-Voltaire",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",41.8910571184996,1.62212131989663
"1599","UT_FluCast-Voltaire",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",14.673094629156,1.1665217183852
"1600","UT_FluCast-Voltaire",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",6.40901960784314,0.806791600272638
"1601","UVAFluX-Ensemble",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",6.29150042625746,0.798754230363622
"1602","UVAFluX-Ensemble",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",8.27648763853367,0.917846070742533
"1603","UVAFluX-Ensemble",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",8.44609548167093,0.926655986741792
"1604","UVAFluX-Ensemble",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.595025083612,1.10019903675382
"1605","UVAFluX-Ensemble",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",19.1102216538789,1.28126572433907
"1606","UVAFluX-Ensemble",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",13.0182107023411,1.11455129640571
"1607","UVAFluX-Ensemble",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",20.3951491901108,1.30952688652023
"1608","UVAFluX-Ensemble",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",12.8669063545151,1.10947414017026
"1609","UVAFluX-Ensemble",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",22.3888235294118,1.35003127320795
"1610","UVAFluX-Ensemble",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",19.9003324808184,1.29886033235838
"1611","UVAFluX-Ensemble",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",28.3501755852843,1.45255575301672
"1612","UVAFluX-Ensemble",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.3913299232737,1.18727614766675
"1613","UVAFluX-Ensemble",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",28.618118729097,1.45664108112096
"1614","UVAFluX-Ensemble",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",10.9781244671782,1.04052815039369
"1615","UVAFluX-Ensemble",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",26.6239297658863,1.42527215894025
"1616","UVAFluX-Ensemble",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",13.1904688832055,1.12026023373965
"1617","UVAFluX-Ensemble",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",25.2402642796249,1.40209389790101
"1618","UVAFluX-Ensemble",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",13.618473998295,1.13412844595787
"1619","UVAFluX-Ensemble",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",31.9298294970162,1.50419659944446
"1620","UVAFluX-Ensemble",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",21.804305200341,1.33854225232724
"1621","UVAFluX-Ensemble",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",25.0821739130435,1.39936517480316
"1622","UVAFluX-Ensemble",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",15.1570819397993,1.18061559843152
"1623","UVAFluX-Ensemble",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",29.6549872122762,1.47209774109439
"1624","UVAFluX-Ensemble",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",32.331926683717,1.50963158531601
"1625","UVAFluX-Ensemble",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",28.1805882352941,1.44995005423381
"1626","UVAFluX-Ensemble",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",41.6909292412617,1.620041575142
"1627","UVAFluX-Ensemble",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",41.5739045183291,1.61882081428572
"1628","UVAFluX-Ensemble",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",15.6847144075021,1.19547661532735
"1629","UVAFluX-Ensemble",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",27.2552173913043,1.43544965036912
"1630","UVAFluX-Ensemble",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",10.0745439045183,1.00322539384694
"1631","UVAFluX-Ensemble",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",39.5757374254049,1.59742901593617
"1632","UVAFluX-Ensemble",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",8.41042625745951,0.924818007280825
"1633","UVAFluX-Ensemble",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",48.8603495311168,1.6889565694506
"1634","UVAFluX-Ensemble",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",28.9204688832055,1.46120532983059
"1635","UVAFluX-Ensemble",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",18.8863427109974,1.27614786611604
"1636","UVAFluX-Ensemble",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",13.8867860187553,1.1426017435179
"1637","UVAFluX-Ensemble",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",24.5845012787724,1.39066140261707
"1638","UVAFluX-Ensemble",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",39.3586786018755,1.59504050933382
"1639","UVAFluX-Ensemble",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",40.1072463768116,1.60322284586578
"1640","UVAFluX-Ensemble",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",33.2414492753623,1.52167995008715
"1641","UVAFluX-Ensemble",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",144.637561807332,2.16028109217895
"1642","UVAFluX-Ensemble",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",48.7306820119352,1.68780248960718
"1643","UVAFluX-Ensemble",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",167.21631713555,2.22327865406094
"1644","UVAFluX-Ensemble",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",102.143435635124,2.009210461433
"1645","UVAFluX-Ensemble",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",283.129991474851,2.45198587587214
"1646","UVAFluX-Ensemble",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",86.717936913896,1.93810893711903
"1647","UVAFluX-Ensemble",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",289.063674339301,2.46099351877127
"1648","UVAFluX-Ensemble",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",180.117178175618,2.25555513442482
"1649","UVAFluX-Ensemble",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",222.621108269395,2.34756634045827
"1650","UVAFluX-Ensemble",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",106.188908780904,2.02607915792438
"1651","UVAFluX-Ensemble",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",177.200127877238,2.24846403096163
"1652","UVAFluX-Ensemble",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",75.400673486786,1.87737522505132
"1653","UVAFluX-Ensemble",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",294.054586530264,2.46842795771952
"1654","UVAFluX-Ensemble",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",45.0631202046036,1.65382125930807
"1655","UVAFluX-Ensemble",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",543.695677749361,2.73535588047814
"1656","UVAFluX-Ensemble",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",111.620161977835,2.04774264840846
"1657","UVAFluX-Ensemble",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",286.47989769821,2.45709415291759
"1658","UVAFluX-Ensemble",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",106.690775788576,2.0281268730581
"1659","UVAFluX-Ensemble",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",292.399428815004,2.46597651991806
"1660","UVAFluX-Ensemble",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",56.2223955669224,1.74990934641782
"1661","UVAFluX-Ensemble",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",214.342864450128,2.33110903027018
"1662","UVAFluX-Ensemble",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",23.3323614663257,1.36795869592593
"1663","UVAFluX-Ensemble",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",285.178218243819,2.4551163512718
"1664","UVAFluX-Ensemble",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",9.62514066496164,0.983407085148875
"1665","UVAFluX-Ensemble",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",139.487885763001,2.1445364916617
"1666","UVAFluX-Ensemble",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",9.47569479965899,0.976611064191026
"1667","UVAFluX-Ensemble",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",60.6925319693095,1.78313525575315
"1668","UVAFluX-Ensemble",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",9.34535379369139,0.970595747420515
"1669","UVAFluX-Ensemble",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",31.9798806479113,1.50487683858313
"1670","UVAFluX-Ensemble",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",5.6648252344416,0.753186515984338
"1671","UVAFluX-Ensemble",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",16.3226427962489,1.21279047665476
"1672","UVAFluX-Ensemble",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",5.13234441602728,0.710315792862897
"1673","UVAFluX-Ensemble",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",13.3582011935209,1.12574798027094
"1674","UVAFluX-Ensemble",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",5.06375959079284,0.704473078748932
"1675","UVAFluX-Ensemble",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",8.76311167945439,0.942658346494276
"1676","UVAFluX-Ensemble",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",4.47647911338448,0.65093656247731
"1677","UVAFluX-Ensemble",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",5.81666666666667,0.764674176575536
"1678","UVAFluX-Ensemble",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",5.33328218243819,0.726994562687881
"1679","UVAFluX-Ensemble",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",6.78314578005115,0.831431150809892
"1680","UVAFluX-Ensemble",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",4.35213981244672,0.638702838619992
"1681","UVAFluX-Ensemble",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",6.77884057971014,0.831155420579114
"1682","UVAFluX-Ensemble",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",5.04429667519182,0.702800621241592
"1683","UVAFluX-Ensemble",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",4.78508098891731,0.679889292738196
"1684","UVAFluX-Ensemble",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",3.86704177323103,0.587378863509771
"1685","UVAFluX-Ensemble",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",6.04268542199488,0.781229985767926
"1686","UVAFluX-Ensemble",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",5.27759590792839,0.72243613433509
"1687","UVAFluX-Ensemble",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",4.8000852514919,0.681248950693029
"1688","UVAFluX-Ensemble",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",4.58866155157715,0.661686026379996
"1689","VTSanghani-ExogModel",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",10.3452926421405,1.01474278026702
"1690","VTSanghani-ExogModel",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",38.1998076923077,1.58206117656669
"1691","VTSanghani-ExogModel",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",48.0453428093645,1.68165129647451
"1692","VTSanghani-ExogModel",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",50.2359782608696,1.70101486382976
"1693","VTSanghani-ExogModel",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",139.24004180602,2.14376414500669
"1694","VTSanghani-ExogModel",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",79.5724163879598,1.90076254654949
"1695","VTSanghani-ExogModel",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",175.286070234114,2.243747404623
"1696","VTSanghani-ExogModel",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",139.373862876254,2.14418133708402
"1697","VTSanghani-ExogModel",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",301.826404682274,2.47975723048991
"1698","VTSanghani-ExogModel",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",130.524857859532,2.11569322893999
"1699","VTSanghani-ExogModel",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",385.943762541806,2.58652402644088
"1700","VTSanghani-ExogModel",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",57.0838294314381,1.75651309978173
"1701","VTSanghani-ExogModel",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",353.205409698997,2.54802734661683
"1702","VTSanghani-ExogModel",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",66.243143812709,1.82114093531234
"1703","VTSanghani-ExogModel",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",214.966764214047,2.33237131929139
"1704","VTSanghani-ExogModel",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",154.776939799331,2.18970625567552
"1705","VTSanghani-ExogModel",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",50.7477508361204,1.7054167988787
"1706","VTSanghani-ExogModel",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",278.27970735786,2.44448153797678
"1707","VTSanghani-ExogModel",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",76.1080183946488,1.8814304144723
"1708","VTSanghani-ExogModel",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",152.405735785953,2.18300131197283
"1709","VTSanghani-ExogModel",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",12.9271822742475,1.11150387243623
"1710","VTSanghani-ExogModel",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",34.9310785953177,1.54321199590855
"1711","VTSanghani-ExogModel",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",7.19725752508361,0.857167042457097
