"model","target_end_date","target","season","abs_WIS","log_WIS"
"MIGHTE-Nsemble",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",5.87153846153846,0.76875191007476
"MIGHTE-Nsemble",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",9.31115384615385,0.969003502460115
"MIGHTE-Nsemble",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",5.01538461538462,0.700304243425083
"MIGHTE-Nsemble",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",9.51230769230769,0.97828588985602
"MIGHTE-Nsemble",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",NA,NA
"MIGHTE-Nsemble",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",8.57057692307692,0.933010057171231
"MIGHTE-Nsemble",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",4.99634615384615,0.69865251927326
"MIGHTE-Nsemble",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",7.51230769230769,0.875773367641268
"MIGHTE-Nsemble",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",4.68673076923077,0.67087000604938
"MIGHTE-Nsemble",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",7.05903846153846,0.848745548178219
"MIGHTE-Nsemble",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",3.70923076923077,0.569283853734598
"MIGHTE-Nsemble",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",NA,NA
"MIGHTE-Nsemble",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",4.77461538461538,0.67893839307856
"MIGHTE-Nsemble",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",5.39538461538462,0.732022409238647
"MIGHTE-Nsemble",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",4.14019230769231,0.61702051412329
"MIGHTE-Nsemble",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",5.90211538461539,0.771007695575992
"MIGHTE-Nsemble",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",3.86211538461538,0.586825244625456
"MIGHTE-Nsemble",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",5.96211538461538,0.775400376664216
"MIGHTE-Nsemble",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",3.4238,0.534508387595873
"MIGHTE-Nsemble",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",6.95,0.841984804590114
"MIGHTE-Nsemble",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",3.2182,0.507613030501772
"MIGHTE-Nsemble",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",5.16730769230769,0.713264322798369
"MIGHTE-Nsemble",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",3.08269230769231,0.488930178719346
"MIGHTE-Nsemble",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",4.98826923076923,0.697949885520615
"MIGHTE-Nsemble",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",3.79826923076923,0.57958574536502
"MIGHTE-Nsemble",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",5.1376,0.710760288222427
"MIGHTE-Nsemble",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",4.2022,0.623476718424375
"MIGHTE-Nsemble",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",5.46384615384615,0.737498462365218
"MIGHTE-Nsemble",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",5.18403846153846,0.714668215002189
"MOBS-GLEAM_FLUH",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",6.308,0.799891684656865
"MOBS-GLEAM_FLUH",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",7.8002,0.892105738303663
"MOBS-GLEAM_FLUH",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",9.5704,0.980930089726937
"MOBS-GLEAM_FLUH",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",19.5544,1.29124449476083
"MOBS-GLEAM_FLUH",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",27.3288,1.43662056236152
"MOBS-GLEAM_FLUH",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",12.1974,1.08626726624926
"MOBS-GLEAM_FLUH",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",29.5652,1.47078082122123
"MOBS-GLEAM_FLUH",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",14.3634,1.15725725511934
"MOBS-GLEAM_FLUH",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",31.8962,1.50373894583668
"MOBS-GLEAM_FLUH",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",11.705,1.06837141803264
"MOBS-GLEAM_FLUH",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",34.3344,1.53572946242002
"MOBS-GLEAM_FLUH",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",9.494,0.977449227382341
"MOBS-GLEAM_FLUH",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",32.3928,1.51044848959684
"MOBS-GLEAM_FLUH",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",9.279,0.967501174722841
"MOBS-GLEAM_FLUH",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",23.8584,1.37764131550908
"MOBS-GLEAM_FLUH",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",9.062,0.957224057843167
"MOBS-GLEAM_FLUH",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",16.437,1.21582255515437
"MOBS-GLEAM_FLUH",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",11.695,1.06800022614517
"MOBS-GLEAM_FLUH",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",18.6176,1.26992369523095
"MOBS-GLEAM_FLUH",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",15.0444,1.17737487191091
"MOBS-GLEAM_FLUH",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",23.4904,1.37089041210812
"MOBS-GLEAM_FLUH",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",13.2718,1.12292982844496
"MOBS-GLEAM_FLUH",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",26.5552,1.42414957664837
"MOBS-GLEAM_FLUH",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",13.7266,1.13756297830768
"MOBS-GLEAM_FLUH",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",27.401,1.43776641269473
"MOBS-GLEAM_FLUH",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",16.07,1.20601587676334
"MOBS-GLEAM_FLUH",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",30.9794,1.49107300221555
"MOBS-GLEAM_FLUH",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",18.6114,1.2697790431687
"MOBS-GLEAM_FLUH",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",7.47755102040816,0.873759384967299
"MOBS-GLEAM_FLUH",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",16.2386,1.21054858411183
"MOBS-GLEAM_FLUH",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",5.31265306122449,0.72531145556427
"MOBS-GLEAM_FLUH",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",10.5944,1.02507636604278
"MOBS-GLEAM_FLUH",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",7.96408163265306,0.901135702941142
"MOBS-GLEAM_FLUH",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",7.44408163265306,0.871811127007947
"MOBS-GLEAM_FLUH",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",15.3608,1.18641383461073
"MOBS-GLEAM_FLUH",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",19.5318518518519,1.29074342152202
"MOBS-GLEAM_FLUH",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",32.2813157894737,1.50895122829482
"MOBS-GLEAM_FLUH",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",35.320652173913,1.54802871395753
"MOBS-GLEAM_FLUH",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",195.4584,2.29105433936411
"MOBS-GLEAM_FLUH",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",52.4581632653061,1.71981308042691
"MOBS-GLEAM_FLUH",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",124.934814814815,2.09668347740604
"MOBS-GLEAM_FLUH",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",110.167058823529,2.04205175504383
"MOBS-GLEAM_FLUH",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",220.836578947368,2.34407101072046
"MOBS-GLEAM_FLUH",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",148.055098039216,2.17042336621489
"MOBS-GLEAM_FLUH",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",256.954347826087,2.40985597061392
"MOBS-GLEAM_FLUH",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",107.514705882353,2.03146787119815
"MOBS-GLEAM_FLUH",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",202.01693877551,2.30538778582442
"MOBS-GLEAM_FLUH",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",92.4401960784314,1.96586085800667
"MOBS-GLEAM_FLUH",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",174.821764705882,2.24259549982728
"MOBS-GLEAM_FLUH",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",43.0421568627451,1.63389402590458
"MOBS-GLEAM_FLUH",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",108.779411764706,2.03654670599567
"MOBS-GLEAM_FLUH",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",59.9623529411765,1.77787866635969
"MOBS-GLEAM_FLUH",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",95.3405882352941,1.97927782712274
"MOBS-GLEAM_FLUH",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",44.7719607843137,1.6510061146908
"MOBS-GLEAM_FLUH",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",49.558431372549,1.69511755159774
"MOBS-GLEAM_FLUH",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",43.7421568627451,1.6409001936649
"MOBS-GLEAM_FLUH",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",27.3609803921569,1.4371316548637
"MOBS-GLEAM_FLUH",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",22.2666666666667,1.34765520775588
"MOBS-GLEAM_FLUH",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",29.2711764705882,1.46644017799979
"MOBS-GLEAM_FLUH",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",11.1494117647059,1.04725195491052
"MOBS-GLEAM_FLUH",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",28.4152941176471,1.45355215564769
"MOBS-GLEAM_FLUH",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",8.87764705882353,0.948297875150684
"MOBS-GLEAM_FLUH",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",15.3866666666667,1.18714454542801
"MOBS-GLEAM_FLUH",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",8.17117647058824,0.912284589935245
"MOBS-GLEAM_FLUH",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",13.3933333333333,1.12688867769257
"MOBS-GLEAM_FLUH",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",8.06156862745098,0.906419555448151
"MOBS-GLEAM_FLUH",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",8.24019607843137,0.915937546013572
"MOBS-GLEAM_FLUH",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",7.08392156862745,0.850273744146937
"MOBS-GLEAM_FLUH",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",10.4480392156863,1.01903479401563
"MOBS-GLEAM_FLUH",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",5.5043137254902,0.740703179109413
"MOBS-GLEAM_FLUH",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",9.41254901960784,0.973707250976593
"MOBS-GLEAM_FLUH",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",5.60235294117647,0.748370465354568
"MOBS-GLEAM_FLUH",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",9.48764705882353,0.97715852053364
"MOBS-GLEAM_FLUH",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",6.63686274509804,0.821962836225302
"MOBS-GLEAM_FLUH",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",9.47196078431373,0.976439891322319
"MOBS-GLEAM_FLUH",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",5.03392156862745,0.701906444709034
"MOBS-GLEAM_FLUH",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",8.63549019607843,0.936286995454078
"MOBS-GLEAM_FLUH",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",3.70803921568627,0.569144318532355
"MOBS-GLEAM_FLUH",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",7.96019607843137,0.900923765568318
"MOBS-GLEAM_FLUH",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",4.78117647058824,0.67953477356157
"MOBS-GLEAM_FLUH",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",7.61294117647059,0.881552474107915
"MOBS-GLEAM_FLUH",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",4.16803921568627,0.619931796442148
"MOBS-GLEAM_FLUH",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",5.69941176470588,0.755830034527717
"MOBS-GLEAM_FLUH",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",4.62941176470588,0.665525810980791
"MOBS-GLEAM_FLUH",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",4.09,0.611723308007342
"MOBS-GLEAM_FLUH",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",3.49647058823529,0.543629879374245
"MOBS-GLEAM_FLUH",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",4.21529411764706,0.624827882451818
"MOBS-GLEAM_FLUH",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",3.82039215686275,0.582107944801796
"MOBS-GLEAM_FLUH",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",4.00196078431373,0.602272828618134
"MOBS-GLEAM_FLUH",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",3.43843137254902,0.536360360706339
"MOBS-GLEAM_FLUH",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",4.11176470588235,0.614028254367407
"MOBS-GLEAM_FLUH",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",3.64470588235294,0.561662487708894
"MOBS-GLEAM_FLUH",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",3.8843137254902,0.589314299440611
"MOBS-GLEAM_FLUH",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",4.78745098039216,0.68010434017685
"MOBS-GLEAM_FLUH",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",4.6656862745098,0.66891553303684
"MOBS-GLEAM_FLUH",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",3.35333333333333,0.525476726000246
"PSI-DICE",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",7.47711538461538,0.873734082601355
"PSI-DICE",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",6.47826923076923,0.811458992918948
"PSI-DICE",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",7.13307692307692,0.853276907476131
"PSI-DICE",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",11.0688461538462,1.04410235121882
"PSI-DICE",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",14.3292307692308,1.15622287695386
"PSI-DICE",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",7.64576923076923,0.883421185742128
"PSI-DICE",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",17.1690384615385,1.23474597352194
"PSI-DICE",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",10.4305769230769,1.01830833024623
"PSI-DICE",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",22.6338461538462,1.35475835958717
"PSI-DICE",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",10.3044230769231,1.01302368155699
"PSI-DICE",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",23.1382692307692,1.36433087010241
"PSI-DICE",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",9.30019230769231,0.96849192890943
"PSI-DICE",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",27.1594230769231,1.43392054038129
"PSI-DICE",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",10.2284615384615,1.009810316449
"PSI-DICE",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",23.4959615384615,1.37099322260022
"PSI-DICE",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",9.54557692307692,0.979802181753995
"PSI-DICE",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",14.3059615384615,1.15551705311045
"PSI-DICE",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",9.87442307692308,0.994511730948817
"PSI-DICE",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",19.4607692307692,1.28916000273993
"PSI-DICE",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",10.1803846153846,1.00776418597558
"PSI-DICE",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",19.9046153846154,1.29895379016161
"PSI-DICE",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",9.45,0.975431808509263
"PSI-DICE",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",22.6453846153846,1.35497970125747
"PSI-DICE",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",9.41403846153846,0.973775968306654
"PSI-DICE",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",20.4859615384615,1.31145635301202
"PSI-DICE",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",7.07961538461538,0.850009664345642
"PSI-DICE",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",24.5640384615385,1.39029976871424
"PSI-DICE",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",8.42826923076923,0.925738400164574
"PSI-DICE",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",19.4340384615385,1.28856305789868
"PSI-DICE",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",7.99115384615385,0.902609491809381
"PSI-DICE",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",19.5230769230769,1.29054826545185
"PSI-DICE",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",4.52365384615385,0.655489364941101
"PSI-DICE",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",13.8767307692308,1.14228716236401
"PSI-DICE",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",23.4755769230769,1.37061627405551
"PSI-DICE",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",14.2415384615385,1.15355690708643
"PSI-DICE",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",6.23211538461538,0.79463548549215
"PSI-DICE",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",7.50730769230769,0.87548421609722
"PSI-DICE",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",21.0296153846154,1.3228313298491
"PSI-DICE",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",18.3596153846154,1.2638635789301
"PSI-DICE",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",26.0215384615385,1.41533296961239
"PSI-DICE",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",89.1405769230769,1.95007544053878
"PSI-DICE",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",38.9482692307692,1.59048816341482
"PSI-DICE",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",114.086153846154,2.05723293913249
"PSI-DICE",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",106.608269230769,2.02779089270188
"PSI-DICE",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",186.733461538462,2.27122214794047
"PSI-DICE",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",69.0380769230769,1.83908868546891
"PSI-DICE",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",260.809615384615,2.41632359868374
"PSI-DICE",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",88.8569230769231,1.94869127048656
"PSI-DICE",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",224.751153846154,2.3517019300281
"PSI-DICE",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",51.6505769230769,1.71307517683549
"PSI-DICE",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",181.557692307692,2.25901465399808
"PSI-DICE",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",39.4619230769231,1.59617824567404
"PSI-DICE",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",147.504615384615,2.16880560949866
"PSI-DICE",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",34.9271153846154,1.54316271892492
"PSI-DICE",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",138.603461538462,2.14177407665588
"PSI-DICE",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",79.7826923076923,1.90190868771017
"PSI-DICE",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",82.5705769230769,1.91682531903498
"PSI-DICE",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",55.1842307692308,1.74181499315832
"PSI-DICE",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",89.8157692307692,1.9533525937794
"PSI-DICE",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",18.0473076923077,1.25641242277436
"PSI-DICE",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",115.69,2.06329582107352
"PSI-DICE",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",11.7475,1.06994545369499
"PSI-DICE",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",178.3375,2.25124267425036
"PSI-DICE",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",7.94423076923077,0.900051851341787
"PSI-DICE",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",61.7773076923077,1.79082897745438
"PSI-DICE",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",7.49134615384615,0.874559865050185
"PSI-DICE",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",24.1176923076923,1.38233575015211
"PSI-DICE",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",8.03134615384615,0.904788344555024
"PSI-DICE",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",15.9778846153846,1.20351928056757
"PSI-DICE",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",5.55807692307692,0.744924553063279
"PSI-DICE",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",10.2978846153846,1.01274802138299
"PSI-DICE",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",4.89923076923077,0.690127896578824
"PSI-DICE",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",11.0334615384615,1.04271178544182
"PSI-DICE",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",3.84576923076923,0.584983220409375
"PSI-DICE",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",12.8975,1.11050553654535
"PSI-DICE",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",4.74769230769231,0.676482565084274
"PSI-DICE",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",7.44403846153846,0.871808608358618
"PSI-DICE",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",4.10769230769231,0.61359790472172
"PSI-DICE",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",6.02519230769231,0.779970912962549
"PSI-DICE",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",4.19423076923077,0.622652321943901
"PSI-DICE",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",5.11423076923077,0.708780320785023
"PSI-DICE",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",4.35057692307692,0.638546851873083
"PSI-DICE",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",5.07173076923077,0.705156191139282
"PSI-DICE",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",4.02692307692308,0.604973333708024
"PSI-DICE",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",5.83923076923077,0.766355639118916
"PSI-DICE",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",3.73596153846154,0.572402396540952
"PSI-DICE",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",5.56865384615385,0.745750222490656
"PSI-DICE",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",3.14211538461538,0.497222129138602
"PSI-DICE",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",5.15788461538462,0.712471622512609
"PSI-DICE",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",2.93038461538462,0.466924625602193
"PSI-DICE",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",4.09480769230769,0.612233510460117
"PSI-DICE",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",2.95538461538462,0.470614008218838
"PSI-DICE",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",3.87903846153846,0.588724085748834
"PSI-DICE",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",3.14211538461538,0.497222129138602
"PSI-DICE",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",3.45807692307692,0.538834649694489
"PSI-DICE",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",3.53653846153846,0.548578385603278
"PSI-DICE",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",5.09403846153846,0.707062219695296
"PSI-DICE",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",3.81923076923077,0.581975900524563
"SGroup-RandomForest",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",5.69057692307692,0.755156298347177
"SGroup-RandomForest",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",7.08192307692308,0.850151205188363
"SGroup-RandomForest",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",7.47134615384615,0.873398858109409
"SGroup-RandomForest",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",10.4246153846154,1.01806004067979
"SGroup-RandomForest",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",20.1998076923077,1.30534723486409
"SGroup-RandomForest",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",8.16884615384615,0.91216071694776
"SGroup-RandomForest",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",17.2946153846154,1.23791090817192
"SGroup-RandomForest",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",30.9994230769231,1.49135361135555
"SGroup-RandomForest",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",18.4986538461538,1.26714012578364
"SGroup-RandomForest",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",10.9246153846154,1.03840615600589
"SGroup-RandomForest",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",20.1396153846154,1.30405117237777
"SGroup-RandomForest",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",10.0313461538462,1.00135921696443
"SGroup-RandomForest",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",22.0046153846154,1.34251378199694
"SGroup-RandomForest",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",10.6634615384615,1.02789820685038
"SGroup-RandomForest",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",35.6521153846154,1.55208530340555
"SGroup-RandomForest",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",12.9625,1.1126887693971
"SGroup-RandomForest",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",16.2728846153846,1.21146454503894
"SGroup-RandomForest",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",11.08,1.04453976039241
"SGroup-RandomForest",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",16.6309615384615,1.22091735918801
"SGroup-RandomForest",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",11.1969230769231,1.04909869460736
"SGroup-RandomForest",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",17.9775,1.25472929742535
