"model","target_end_date","target","season","coverage95","model_color"
"SGroup-RandomForest",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.903846153846154,"#abbfcb"
"SGroup-RandomForest",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"SGroup-RandomForest",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.807692307692308,"#abbfcb"
"SGroup-RandomForest",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"SGroup-RandomForest",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"SGroup-RandomForest",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"SGroup-RandomForest",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"SGroup-RandomForest",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"SGroup-RandomForest",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"SGroup-RandomForest",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.923076923076923,"#abbfcb"
"SGroup-RandomForest",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"SGroup-RandomForest",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",1,"#abbfcb"
"SGroup-RandomForest",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.673076923076923,"#abbfcb"
"SGroup-RandomForest",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"SGroup-RandomForest",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.865384615384615,"#abbfcb"
"SGroup-RandomForest",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.403846153846154,"#abbfcb"
"SGroup-RandomForest",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"SGroup-RandomForest",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.288461538461538,"#abbfcb"
"SGroup-RandomForest",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.403846153846154,"#abbfcb"
"SGroup-RandomForest",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.230769230769231,"#abbfcb"
"SGroup-RandomForest",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.692307692307692,"#abbfcb"
"SGroup-RandomForest",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.211538461538462,"#abbfcb"
"SGroup-RandomForest",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"SGroup-RandomForest",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.269230769230769,"#abbfcb"
"SGroup-RandomForest",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"SGroup-RandomForest",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.384615384615385,"#abbfcb"
"SGroup-RandomForest",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.596153846153846,"#abbfcb"
"SGroup-RandomForest",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.75,"#abbfcb"
"SGroup-RandomForest",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.365384615384615,"#abbfcb"
"SGroup-RandomForest",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.711538461538462,"#abbfcb"
"SGroup-RandomForest",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"SGroup-RandomForest",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.519230769230769,"#abbfcb"
"SGroup-RandomForest",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.538461538461538,"#abbfcb"
"SGroup-RandomForest",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"SGroup-RandomForest",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-RandomForest",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SGroup-SIkJalpha",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.403846153846154,"#abbfcb"
"SGroup-SIkJalpha",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.346153846153846,"#abbfcb"
"SGroup-SIkJalpha",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,"#abbfcb"
"SGroup-SIkJalpha",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,"#abbfcb"
"SGroup-SIkJalpha",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.653846153846154,"#abbfcb"
"SGroup-SIkJalpha",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.596153846153846,"#abbfcb"
"SGroup-SIkJalpha",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.423076923076923,"#abbfcb"
"SGroup-SIkJalpha",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,"#abbfcb"
"SGroup-SIkJalpha",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,"#abbfcb"
"SGroup-SIkJalpha",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,"#abbfcb"
"SGroup-SIkJalpha",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,"#abbfcb"
"SGroup-SIkJalpha",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,"#abbfcb"
"SGroup-SIkJalpha",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,"#abbfcb"
"SGroup-SIkJalpha",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,"#abbfcb"
"SGroup-SIkJalpha",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.557692307692308,"#abbfcb"
"SGroup-SIkJalpha",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,"#abbfcb"
"SGroup-SIkJalpha",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.653846153846154,"#abbfcb"
"SGroup-SIkJalpha",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,"#abbfcb"
"SGroup-SIkJalpha",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,"#abbfcb"
"SGroup-SIkJalpha",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,"#abbfcb"
"SGroup-SIkJalpha",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.442307692307692,"#abbfcb"
"SGroup-SIkJalpha",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,"#abbfcb"
"SGroup-SIkJalpha",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,"#abbfcb"
"SGroup-SIkJalpha",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,"#abbfcb"
"SGroup-SIkJalpha",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.596153846153846,"#abbfcb"
"SGroup-SIkJalpha",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.307692307692308,"#abbfcb"
"SGroup-SIkJalpha",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.442307692307692,"#abbfcb"
"SGroup-SIkJalpha",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.25,"#abbfcb"
"SGroup-SIkJalpha",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,"#abbfcb"
"SGroup-SIkJalpha",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.365384615384615,"#abbfcb"
"SGroup-SIkJalpha",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.480769230769231,"#abbfcb"
"SGroup-SIkJalpha",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.384615384615385,"#abbfcb"
"SGroup-SIkJalpha",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.403846153846154,"#abbfcb"
"SGroup-SIkJalpha",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.365384615384615,"#abbfcb"
"SGroup-SIkJalpha",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.384615384615385,"#abbfcb"
"SGroup-SIkJalpha",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.596153846153846,"#abbfcb"
"SigSci-CREG",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.56,"#abbfcb"
"SigSci-CREG",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.56,"#abbfcb"
"SigSci-CREG",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.34,"#abbfcb"
"SigSci-CREG",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.34,"#abbfcb"
"SigSci-CREG",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.32,"#abbfcb"
"SigSci-CREG",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.32,"#abbfcb"
"SigSci-CREG",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.26,"#abbfcb"
"SigSci-CREG",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.28,"#abbfcb"
"SigSci-CREG",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.2,"#abbfcb"
"SigSci-CREG",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.18,"#abbfcb"
"SigSci-CREG",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.16,"#abbfcb"
"SigSci-CREG",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.18,"#abbfcb"
"SigSci-CREG",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.16,"#abbfcb"
"SigSci-CREG",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.22,"#abbfcb"
"SigSci-CREG",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.2,"#abbfcb"
"SigSci-CREG",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.372093023255814,"#abbfcb"
"SigSci-CREG",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.24,"#abbfcb"
"SigSci-CREG",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.34375,"#abbfcb"
"SigSci-CREG",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.26,"#abbfcb"
"SigSci-CREG",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.421052631578947,"#abbfcb"
"SigSci-CREG",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.36,"#abbfcb"
"SigSci-CREG",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.525,"#abbfcb"
"SigSci-CREG",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.465116279069767,"#abbfcb"
"SigSci-CREG",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.825,"#abbfcb"
"SigSci-CREG",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.53125,"#abbfcb"
"SigSci-CREG",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.666666666666667,"#abbfcb"
"SigSci-CREG",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.552631578947368,"#abbfcb"
"SigSci-CREG",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.74468085106383,"#abbfcb"
"SigSci-CREG",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"SigSci-CREG",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.787234042553192,"#abbfcb"
"SigSci-CREG",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.675,"#abbfcb"
"SigSci-CREG",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.854166666666667,"#abbfcb"
"SigSci-CREG",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.733333333333333,"#abbfcb"
"SigSci-CREG",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.787234042553192,"#abbfcb"
"SigSci-CREG",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.680851063829787,"#abbfcb"
"SigSci-CREG",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.729166666666667,"#abbfcb"
"SigSci-CREG",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.622222222222222,"#abbfcb"
"SigSci-CREG",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.36,"#abbfcb"
"SigSci-CREG",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.368421052631579,"#abbfcb"
"SigSci-CREG",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.433333333333333,"#abbfcb"
"SigSci-CREG",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.0666666666666667,"#abbfcb"
"SigSci-CREG",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.19047619047619,"#abbfcb"
"SigSci-CREG",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.12,"#abbfcb"
"SigSci-CREG",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.239130434782609,"#abbfcb"
"SigSci-CREG",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.105263157894737,"#abbfcb"
"SigSci-CREG",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.522727272727273,"#abbfcb"
"SigSci-CREG",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.1,"#abbfcb"
"SigSci-CREG",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.36734693877551,"#abbfcb"
"SigSci-CREG",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.0714285714285714,"#abbfcb"
"SigSci-CREG",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.229166666666667,"#abbfcb"
"SigSci-CREG",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.130434782608696,"#abbfcb"
"SigSci-CREG",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.319148936170213,"#abbfcb"
"SigSci-CREG",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.340909090909091,"#abbfcb"
"SigSci-CREG",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.395833333333333,"#abbfcb"
"SigSci-CREG",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.183673469387755,"#abbfcb"
"SigSci-CREG",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.170212765957447,"#abbfcb"
"SigSci-CREG",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.104166666666667,"#abbfcb"
"SigSci-CREG",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.0681818181818182,"#abbfcb"
"SigSci-CREG",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.0212765957446809,"#abbfcb"
"SigSci-CREG",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.121951219512195,"#abbfcb"
"SigSci-CREG",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0,"#abbfcb"
"SigSci-CREG",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.613636363636364,"#abbfcb"
"SigSci-CREG",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0,"#abbfcb"
"SigSci-CREG",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.78,"#abbfcb"
"SigSci-CREG",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.0227272727272727,"#abbfcb"
"SigSci-CREG",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.0731707317073171,"#abbfcb"
"SigSci-CREG",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.363636363636364,"#abbfcb"
"SigSci-CREG",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.68,"#abbfcb"
"SigSci-CREG",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.8,"#abbfcb"
"SigSci-CREG",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.94,"#abbfcb"
"SigSci-CREG",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"SigSci-CREG",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.94,"#abbfcb"
"SigSci-CREG",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"SigSci-CREG",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"SigSci-CREG",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"SigSci-CREG",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-CREG",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",0.96,"#abbfcb"
"SigSci-CREG",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"SigSci-TSENS",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.9,"#abbfcb"
"SigSci-TSENS",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"SigSci-TSENS",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"SigSci-TSENS",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.64,"#abbfcb"
"SigSci-TSENS",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.6,"#abbfcb"
"SigSci-TSENS",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.612244897959184,"#abbfcb"
"SigSci-TSENS",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.68,"#abbfcb"
"SigSci-TSENS",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.64,"#abbfcb"
"SigSci-TSENS",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.54,"#abbfcb"
"SigSci-TSENS",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.64,"#abbfcb"
"SigSci-TSENS",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.56,"#abbfcb"
"SigSci-TSENS",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"SigSci-TSENS",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.551020408163265,"#abbfcb"
"SigSci-TSENS",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.693877551020408,"#abbfcb"
"SigSci-TSENS",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.58,"#abbfcb"
"SigSci-TSENS",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.74,"#abbfcb"
"SigSci-TSENS",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.64,"#abbfcb"
"SigSci-TSENS",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"SigSci-TSENS",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"SigSci-TSENS",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.68,"#abbfcb"
"SigSci-TSENS",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.73469387755102,"#abbfcb"
"SigSci-TSENS",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.78,"#abbfcb"
"SigSci-TSENS",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"SigSci-TSENS",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.74,"#abbfcb"
"SigSci-TSENS",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.74,"#abbfcb"
"SigSci-TSENS",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.88,"#abbfcb"
"SigSci-TSENS",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"SigSci-TSENS",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.836734693877551,"#abbfcb"
"SigSci-TSENS",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.76,"#abbfcb"
"SigSci-TSENS",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.76,"#abbfcb"
"SigSci-TSENS",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.64,"#abbfcb"
"SigSci-TSENS",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.938775510204082,"#abbfcb"
"SigSci-TSENS",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.78,"#abbfcb"
"SigSci-TSENS",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.775510204081633,"#abbfcb"
