"model","location_name","relative_WIS","season"
"MIGHTE-Nsemble","Massachusetts",0.568909859685077,"2022-2023"
"MIGHTE-Nsemble","Michigan",0.51528405381577,"2022-2023"
"MIGHTE-Nsemble","Minnesota",0.785219584050438,"2022-2023"
"MIGHTE-Nsemble","Mississippi",1.01422445132469,"2022-2023"
"MIGHTE-Nsemble","Missouri",0.682019919371548,"2022-2023"
"MIGHTE-Nsemble","Montana",0.684828187635366,"2022-2023"
"MIGHTE-Nsemble","Nebraska",0.627460995914973,"2022-2023"
"MIGHTE-Nsemble","Nevada",0.819571944962546,"2022-2023"
"MIGHTE-Nsemble","New Hampshire",0.637938356724976,"2022-2023"
"MIGHTE-Nsemble","New Jersey",0.704819518216625,"2022-2023"
"MIGHTE-Nsemble","New Mexico",0.74290536087848,"2022-2023"
"MIGHTE-Nsemble","New York",0.694373265021445,"2022-2023"
"MIGHTE-Nsemble","North Carolina",0.854996441777821,"2022-2023"
"MIGHTE-Nsemble","North Dakota",0.714783421395986,"2022-2023"
"MIGHTE-Nsemble","Ohio",0.58698080299615,"2022-2023"
"MIGHTE-Nsemble","Oklahoma",0.644896169053953,"2022-2023"
"MIGHTE-Nsemble","Oregon",0.648721613269389,"2022-2023"
"MIGHTE-Nsemble","Pennsylvania",0.644614098587276,"2022-2023"
"MIGHTE-Nsemble","Puerto Rico",1.05622413533455,"2022-2023"
"MIGHTE-Nsemble","Rhode Island",0.610808668296998,"2022-2023"
"MIGHTE-Nsemble","South Carolina",1.14626706584056,"2022-2023"
"MIGHTE-Nsemble","South Dakota",0.643424322700459,"2022-2023"
"MIGHTE-Nsemble","Tennessee",0.637727871920331,"2022-2023"
"MIGHTE-Nsemble","Texas",0.586123847912312,"2022-2023"
"MIGHTE-Nsemble","Utah",0.721173445733675,"2022-2023"
"MIGHTE-Nsemble","Vermont",0.682277508610452,"2022-2023"
"MIGHTE-Nsemble","Virginia",0.774970461513432,"2022-2023"
"MIGHTE-Nsemble","Washington",0.766530013670771,"2022-2023"
"MIGHTE-Nsemble","West Virginia",0.644712535199495,"2022-2023"
"MIGHTE-Nsemble","Wisconsin",0.654666957531063,"2022-2023"
"MIGHTE-Nsemble","Wyoming",0.825524360213113,"2022-2023"
"MOBS-GLEAM_FLUH","Alabama",1.64582268567957,"2022-2023"
"MOBS-GLEAM_FLUH","Alaska",0.525871848011576,"2022-2023"
"MOBS-GLEAM_FLUH","Arizona",0.468107085227514,"2022-2023"
"MOBS-GLEAM_FLUH","Arkansas",0.763557915214518,"2022-2023"
"MOBS-GLEAM_FLUH","California",0.69229408804458,"2022-2023"
"MOBS-GLEAM_FLUH","Colorado",0.57735382188928,"2022-2023"
"MOBS-GLEAM_FLUH","Connecticut",0.559957011936144,"2022-2023"
"MOBS-GLEAM_FLUH","Delaware",0.944819899535642,"2022-2023"
"MOBS-GLEAM_FLUH","District of Columbia",0.66024257670866,"2022-2023"
"MOBS-GLEAM_FLUH","Florida",0.600290386881886,"2022-2023"
"MOBS-GLEAM_FLUH","Georgia",1.22510205347535,"2022-2023"
"MOBS-GLEAM_FLUH","Hawaii",0.73000787734399,"2022-2023"
"MOBS-GLEAM_FLUH","Idaho",0.47938998810651,"2022-2023"
"MOBS-GLEAM_FLUH","Illinois",0.616771177820875,"2022-2023"
"MOBS-GLEAM_FLUH","Indiana",0.543848426040034,"2022-2023"
"MOBS-GLEAM_FLUH","Iowa",0.545292767373883,"2022-2023"
"MOBS-GLEAM_FLUH","Kansas",0.635982219180583,"2022-2023"
"MOBS-GLEAM_FLUH","Kentucky",0.311565044536343,"2022-2023"
"MOBS-GLEAM_FLUH","Louisiana",0.966337308826319,"2022-2023"
"MOBS-GLEAM_FLUH","Maine",0.55088681153437,"2022-2023"
"MOBS-GLEAM_FLUH","Maryland",0.45695334871762,"2022-2023"
"MOBS-GLEAM_FLUH","Massachusetts",0.535003906367825,"2022-2023"
"MOBS-GLEAM_FLUH","Michigan",0.500180480656169,"2022-2023"
"MOBS-GLEAM_FLUH","Minnesota",0.524576241288001,"2022-2023"
"MOBS-GLEAM_FLUH","Mississippi",0.57735299811979,"2022-2023"
"MOBS-GLEAM_FLUH","Missouri",0.604369389023614,"2022-2023"
"MOBS-GLEAM_FLUH","Montana",0.592744150915143,"2022-2023"
"MOBS-GLEAM_FLUH","Nebraska",0.644362711485472,"2022-2023"
"MOBS-GLEAM_FLUH","Nevada",0.494139896087033,"2022-2023"
"MOBS-GLEAM_FLUH","New Hampshire",0.685459728306757,"2022-2023"
"MOBS-GLEAM_FLUH","New Jersey",0.480627413273124,"2022-2023"
"MOBS-GLEAM_FLUH","New Mexico",0.588393163645347,"2022-2023"
"MOBS-GLEAM_FLUH","New York",0.479205232293838,"2022-2023"
"MOBS-GLEAM_FLUH","North Carolina",0.89004472536192,"2022-2023"
"MOBS-GLEAM_FLUH","North Dakota",0.638533468083586,"2022-2023"
"MOBS-GLEAM_FLUH","Ohio",0.419053430928438,"2022-2023"
"MOBS-GLEAM_FLUH","Oklahoma",0.798695759205644,"2022-2023"
"MOBS-GLEAM_FLUH","Oregon",0.539655214157586,"2022-2023"
"MOBS-GLEAM_FLUH","Pennsylvania",0.6052448755258,"2022-2023"
"MOBS-GLEAM_FLUH","Rhode Island",0.682473630532659,"2022-2023"
"MOBS-GLEAM_FLUH","South Carolina",1.03214034602076,"2022-2023"
"MOBS-GLEAM_FLUH","South Dakota",0.833884502846815,"2022-2023"
"MOBS-GLEAM_FLUH","Tennessee",0.612957566366615,"2022-2023"
"MOBS-GLEAM_FLUH","Texas",0.686785954739413,"2022-2023"
"MOBS-GLEAM_FLUH","Utah",0.771662644942402,"2022-2023"
"MOBS-GLEAM_FLUH","Vermont",0.588679471572749,"2022-2023"
"MOBS-GLEAM_FLUH","Virginia",0.648528833563286,"2022-2023"
"MOBS-GLEAM_FLUH","Washington",0.707417103551623,"2022-2023"
"MOBS-GLEAM_FLUH","West Virginia",0.483418981680955,"2022-2023"
"MOBS-GLEAM_FLUH","Wisconsin",0.644045524434156,"2022-2023"
"MOBS-GLEAM_FLUH","Wyoming",0.668845916537886,"2022-2023"
"PSI-DICE","Alabama",1.2747024862201,"2022-2023"
"PSI-DICE","Alaska",0.721734045520197,"2022-2023"
"PSI-DICE","Arizona",0.723497802880529,"2022-2023"
"PSI-DICE","Arkansas",0.622743598478236,"2022-2023"
"PSI-DICE","California",0.705695168833192,"2022-2023"
"PSI-DICE","Colorado",0.804975491427301,"2022-2023"
"PSI-DICE","Connecticut",0.632174771162789,"2022-2023"
"PSI-DICE","Delaware",0.904887436513709,"2022-2023"
"PSI-DICE","District of Columbia",0.780567108523164,"2022-2023"
"PSI-DICE","Florida",0.876283849407203,"2022-2023"
"PSI-DICE","Georgia",1.16088111592478,"2022-2023"
"PSI-DICE","Hawaii",0.993192095757932,"2022-2023"
"PSI-DICE","Idaho",0.69146835960637,"2022-2023"
"PSI-DICE","Illinois",0.550436647765191,"2022-2023"
"PSI-DICE","Indiana",0.752639623289171,"2022-2023"
"PSI-DICE","Iowa",0.570985627124565,"2022-2023"
"PSI-DICE","Kansas",0.628799356755549,"2022-2023"
"PSI-DICE","Kentucky",0.591871176680857,"2022-2023"
"PSI-DICE","Louisiana",0.888562682581952,"2022-2023"
"PSI-DICE","Maine",0.627258467124373,"2022-2023"
"PSI-DICE","Maryland",0.693370490769217,"2022-2023"
"PSI-DICE","Massachusetts",0.479366301535128,"2022-2023"
"PSI-DICE","Michigan",0.58277506762185,"2022-2023"
"PSI-DICE","Minnesota",0.548867456940839,"2022-2023"
"PSI-DICE","Mississippi",0.713556106702868,"2022-2023"
"PSI-DICE","Missouri",0.679706879165749,"2022-2023"
"PSI-DICE","Montana",0.672696299905504,"2022-2023"
"PSI-DICE","Nebraska",0.6459009842281,"2022-2023"
"PSI-DICE","Nevada",0.724918388973942,"2022-2023"
"PSI-DICE","New Hampshire",0.65164275530984,"2022-2023"
"PSI-DICE","New Jersey",0.722303556200945,"2022-2023"
"PSI-DICE","New Mexico",0.693707567430491,"2022-2023"
"PSI-DICE","New York",0.571060148482016,"2022-2023"
"PSI-DICE","North Carolina",0.830027310831656,"2022-2023"
"PSI-DICE","North Dakota",0.809071471653089,"2022-2023"
"PSI-DICE","Ohio",0.541018702213262,"2022-2023"
"PSI-DICE","Oklahoma",0.811492605258247,"2022-2023"
"PSI-DICE","Oregon",0.600012156319595,"2022-2023"
"PSI-DICE","Pennsylvania",0.845044375097649,"2022-2023"
"PSI-DICE","Puerto Rico",1.73106616935762,"2022-2023"
"PSI-DICE","Rhode Island",0.662872663806332,"2022-2023"
"PSI-DICE","South Carolina",1.07901937716263,"2022-2023"
"PSI-DICE","South Dakota",0.892174400914946,"2022-2023"
"PSI-DICE","Tennessee",0.773478553431426,"2022-2023"
"PSI-DICE","Texas",0.758003223021932,"2022-2023"
"PSI-DICE","Utah",0.893706716240889,"2022-2023"
"PSI-DICE","Vermont",0.667437154140162,"2022-2023"
"PSI-DICE","Virginia",0.98232005982,"2022-2023"
"PSI-DICE","Washington",0.76436614166481,"2022-2023"
"PSI-DICE","West Virginia",0.662290865650209,"2022-2023"
"PSI-DICE","Wisconsin",0.63660599032056,"2022-2023"
"PSI-DICE","Wyoming",0.858167166448154,"2022-2023"
"SGroup-RandomForest","Alabama",0.976324465785678,"2022-2023"
"SGroup-RandomForest","Alaska",0.848771366769932,"2022-2023"
"SGroup-RandomForest","Arizona",0.853918232142844,"2022-2023"
"SGroup-RandomForest","Arkansas",0.867132750775602,"2022-2023"
"SGroup-RandomForest","California",0.749805603906653,"2022-2023"
"SGroup-RandomForest","Colorado",0.879249533632174,"2022-2023"
"SGroup-RandomForest","Connecticut",0.754605420925787,"2022-2023"
"SGroup-RandomForest","Delaware",0.909323375854601,"2022-2023"
"SGroup-RandomForest","District of Columbia",0.847619407377726,"2022-2023"
"SGroup-RandomForest","Florida",0.794486350951754,"2022-2023"
"SGroup-RandomForest","Georgia",1.08556753640212,"2022-2023"
"SGroup-RandomForest","Hawaii",0.858957254014616,"2022-2023"
"SGroup-RandomForest","Idaho",0.768635181816181,"2022-2023"
"SGroup-RandomForest","Illinois",0.782672711669714,"2022-2023"
"SGroup-RandomForest","Indiana",0.825306896278542,"2022-2023"
"SGroup-RandomForest","Iowa",0.685148740857891,"2022-2023"
"SGroup-RandomForest","Kansas",0.856277166313407,"2022-2023"
"SGroup-RandomForest","Kentucky",0.794344488219436,"2022-2023"
"SGroup-RandomForest","Louisiana",0.865860964818699,"2022-2023"
"SGroup-RandomForest","Maine",0.784028250540881,"2022-2023"
"SGroup-RandomForest","Maryland",0.911974078438838,"2022-2023"
"SGroup-RandomForest","Massachusetts",0.728677568372899,"2022-2023"
"SGroup-RandomForest","Michigan",0.676495092556867,"2022-2023"
"SGroup-RandomForest","Minnesota",0.820819312843148,"2022-2023"
"SGroup-RandomForest","Mississippi",1.07040222429187,"2022-2023"
"SGroup-RandomForest","Missouri",0.82093851053153,"2022-2023"
"SGroup-RandomForest","Montana",0.784169714226115,"2022-2023"
"SGroup-RandomForest","Nebraska",0.790108133487903,"2022-2023"
"SGroup-RandomForest","Nevada",0.841838448137208,"2022-2023"
"SGroup-RandomForest","New Hampshire",0.673958699255788,"2022-2023"
"SGroup-RandomForest","New Jersey",0.855059755230345,"2022-2023"
"SGroup-RandomForest","New Mexico",1.04080754209067,"2022-2023"
"SGroup-RandomForest","New York",0.83657586006709,"2022-2023"
"SGroup-RandomForest","North Carolina",0.902588016331065,"2022-2023"
"SGroup-RandomForest","North Dakota",0.785434803890537,"2022-2023"
"SGroup-RandomForest","Ohio",0.810410724323827,"2022-2023"
"SGroup-RandomForest","Oklahoma",0.878814668248774,"2022-2023"
"SGroup-RandomForest","Oregon",0.819657653361023,"2022-2023"
"SGroup-RandomForest","Pennsylvania",0.910328835966952,"2022-2023"
"SGroup-RandomForest","Puerto Rico",1.16241794380417,"2022-2023"
"SGroup-RandomForest","Rhode Island",0.754045063325514,"2022-2023"
"SGroup-RandomForest","South Carolina",0.946070799833949,"2022-2023"
"SGroup-RandomForest","South Dakota",0.851091262172,"2022-2023"
"SGroup-RandomForest","Tennessee",0.824523511402167,"2022-2023"
"SGroup-RandomForest","Texas",0.987966671126233,"2022-2023"
"SGroup-RandomForest","Utah",0.870233367413174,"2022-2023"
"SGroup-RandomForest","Vermont",0.767958884612436,"2022-2023"
"SGroup-RandomForest","Virginia",0.923939848592759,"2022-2023"
"SGroup-RandomForest","Washington",0.823199546200299,"2022-2023"
"SGroup-RandomForest","West Virginia",0.860827277741266,"2022-2023"
"SGroup-RandomForest","Wisconsin",0.85717799702047,"2022-2023"
"SGroup-RandomForest","Wyoming",0.983819984741571,"2022-2023"
"SigSci-CREG","Alabama",1.19938018624567,"2022-2023"
"SigSci-CREG","Alaska",1.33127510555984,"2022-2023"
"SigSci-CREG","Arizona",1.89736407147577,"2022-2023"
"SigSci-CREG","Arkansas",1.37193024927856,"2022-2023"
"SigSci-CREG","California",1.55914659392146,"2022-2023"
"SigSci-CREG","Colorado",1.57583066210895,"2022-2023"
"SigSci-CREG","Connecticut",1.40376853173408,"2022-2023"
"SigSci-CREG","Delaware",1.54338447193643,"2022-2023"
"SigSci-CREG","Florida",1.60944539260736,"2022-2023"
"SigSci-CREG","Georgia",1.26794678549442,"2022-2023"
"SigSci-CREG","Hawaii",1.12117618811104,"2022-2023"
"SigSci-CREG","Idaho",1.00005493578967,"2022-2023"
"SigSci-CREG","Illinois",1.37210247118404,"2022-2023"
"SigSci-CREG","Indiana",1.47644948439025,"2022-2023"
"SigSci-CREG","Iowa",1.06715023708888,"2022-2023"
"SigSci-CREG","Kansas",1.35621774023087,"2022-2023"
"SigSci-CREG","Kentucky",1.33045839272638,"2022-2023"
"SigSci-CREG","Louisiana",0.983509486072048,"2022-2023"
"SigSci-CREG","Maine",1.02447332587388,"2022-2023"
"SigSci-CREG","Maryland",1.27955302962924,"2022-2023"
"SigSci-CREG","Massachusetts",1.30983682817303,"2022-2023"
"SigSci-CREG","Michigan",1.19541688281169,"2022-2023"
"SigSci-CREG","Minnesota",1.46898169349974,"2022-2023"
"SigSci-CREG","Mississippi",1.31160361716077,"2022-2023"
"SigSci-CREG","Missouri",1.37639040601344,"2022-2023"
"SigSci-CREG","Montana",1.49288303423779,"2022-2023"
"SigSci-CREG","Nebraska",1.41220484986677,"2022-2023"
"SigSci-CREG","Nevada",1.69514119816673,"2022-2023"
"SigSci-CREG","New Hampshire",1.34504012740768,"2022-2023"
"SigSci-CREG","New Jersey",0.79289154520701,"2022-2023"
"SigSci-CREG","New Mexico",1.35487041379883,"2022-2023"
"SigSci-CREG","New York",1.39269598326315,"2022-2023"
"SigSci-CREG","North Carolina",1.30833621498372,"2022-2023"
"SigSci-CREG","North Dakota",1.29146901827625,"2022-2023"
"SigSci-CREG","Ohio",1.1966370081448,"2022-2023"
"SigSci-CREG","Oklahoma",1.42641682456923,"2022-2023"
"SigSci-CREG","Oregon",1.18895843397998,"2022-2023"
"SigSci-CREG","Pennsylvania",1.33234780989408,"2022-2023"
"SigSci-CREG","Rhode Island",1.06413405641981,"2022-2023"
"SigSci-CREG","South Carolina",1.26542076124567,"2022-2023"
"SigSci-CREG","South Dakota",1.4356043102372,"2022-2023"
"SigSci-CREG","Tennessee",1.29086324923491,"2022-2023"
"SigSci-CREG","Texas",1.6111280724959,"2022-2023"
"SigSci-CREG","Utah",1.26932533160874,"2022-2023"
"SigSci-CREG","Vermont",1.14007427005568,"2022-2023"
"SigSci-CREG","Virginia",1.40054089922737,"2022-2023"
"SigSci-CREG","Washington",1.37489747363319,"2022-2023"
"SigSci-CREG","West Virginia",1.27823683396998,"2022-2023"
"SigSci-CREG","Wisconsin",1.31851018062542,"2022-2023"
"SigSci-CREG","Wyoming",1.43834322987291,"2022-2023"
"SigSci-TSENS","Alabama",0.996519787172688,"2022-2023"
"SigSci-TSENS","Alaska",1.11162032635967,"2022-2023"
"SigSci-TSENS","Arizona",0.883985434753049,"2022-2023"
"SigSci-TSENS","Arkansas",1.16951034637782,"2022-2023"
"SigSci-TSENS","California",0.892502733488795,"2022-2023"
"SigSci-TSENS","Colorado",1.10809152820227,"2022-2023"
"SigSci-TSENS","Connecticut",1.02941724724319,"2022-2023"
"SigSci-TSENS","Delaware",1.2217216801114,"2022-2023"
"SigSci-TSENS","Florida",0.843261119132766,"2022-2023"
"SigSci-TSENS","Georgia",0.93779048437316,"2022-2023"
"SigSci-TSENS","Hawaii",1.10243581508921,"2022-2023"
"SigSci-TSENS","Idaho",1.06282076774833,"2022-2023"
"SigSci-TSENS","Illinois",0.960845660853263,"2022-2023"
"SigSci-TSENS","Indiana",0.822727542728395,"2022-2023"
"SigSci-TSENS","Iowa",1.05747502494684,"2022-2023"
"SigSci-TSENS","Kansas",1.14121550385949,"2022-2023"
"SigSci-TSENS","Kentucky",1.0163934303334,"2022-2023"
"SigSci-TSENS","Louisiana",1.28913880918632,"2022-2023"
"SigSci-TSENS","Maine",1.15923203509832,"2022-2023"
"SigSci-TSENS","Maryland",1.11055967331999,"2022-2023"
"SigSci-TSENS","Massachusetts",0.93356502782981,"2022-2023"
"SigSci-TSENS","Michigan",0.855826705787841,"2022-2023"
"SigSci-TSENS","Minnesota",1.0831783781156,"2022-2023"
"SigSci-TSENS","Mississippi",1.26306740773108,"2022-2023"
"SigSci-TSENS","Missouri",0.860303955460856,"2022-2023"
"SigSci-TSENS","Montana",1.35718820660794,"2022-2023"
"SigSci-TSENS","Nebraska",1.26761400099961,"2022-2023"
"SigSci-TSENS","Nevada",1.22945096354025,"2022-2023"
"SigSci-TSENS","New Hampshire",1.12178434841223,"2022-2023"
"SigSci-TSENS","New Jersey",0.840473402248689,"2022-2023"
"SigSci-TSENS","New Mexico",1.21261421414175,"2022-2023"
"SigSci-TSENS","New York",0.953020070410652,"2022-2023"
"SigSci-TSENS","North Carolina",1.1613817407077,"2022-2023"
"SigSci-TSENS","North Dakota",1.00699416085025,"2022-2023"
"SigSci-TSENS","Ohio",0.961475098740098,"2022-2023"
"SigSci-TSENS","Oklahoma",0.792515944237128,"2022-2023"
"SigSci-TSENS","Oregon",0.799890467775918,"2022-2023"
"SigSci-TSENS","Pennsylvania",0.812609013139124,"2022-2023"
"SigSci-TSENS","Rhode Island",1.15456521257995,"2022-2023"
"SigSci-TSENS","South Carolina",1.30895640138408,"2022-2023"
"SigSci-TSENS","South Dakota",1.26606451175358,"2022-2023"
"SigSci-TSENS","Tennessee",0.995352599594219,"2022-2023"
"SigSci-TSENS","Texas",0.893267916828035,"2022-2023"
"SigSci-TSENS","Utah",1.23593188489447,"2022-2023"
"SigSci-TSENS","Vermont",1.08862937715391,"2022-2023"
"SigSci-TSENS","Virginia",0.968909590274671,"2022-2023"
"SigSci-TSENS","Washington",0.895290019565471,"2022-2023"
"SigSci-TSENS","West Virginia",1.17161298984842,"2022-2023"
"SigSci-TSENS","Wisconsin",0.900409836303986,"2022-2023"
"SigSci-TSENS","Wyoming",1.24670150824056,"2022-2023"
"UGA_flucast-OKeeffe","Alabama",1.47006042719039,"2022-2023"
"UGA_flucast-OKeeffe","Alaska",0.843736507974294,"2022-2023"
"UGA_flucast-OKeeffe","Arizona",0.995565598089535,"2022-2023"
"UGA_flucast-OKeeffe","Arkansas",1.09697758771609,"2022-2023"
"UGA_flucast-OKeeffe","California",0.917438434232924,"2022-2023"
"UGA_flucast-OKeeffe","Colorado",1.03613453999895,"2022-2023"
"UGA_flucast-OKeeffe","Connecticut",0.838164185898434,"2022-2023"
"UGA_flucast-OKeeffe","Delaware",1.20620934663445,"2022-2023"
"UGA_flucast-OKeeffe","District of Columbia",1.13169107595146,"2022-2023"
"UGA_flucast-OKeeffe","Florida",1.23993990526569,"2022-2023"
"UGA_flucast-OKeeffe","Georgia",1.58164781802164,"2022-2023"
"UGA_flucast-OKeeffe","Hawaii",1.25933245270066,"2022-2023"
"UGA_flucast-OKeeffe","Idaho",0.770228692518991,"2022-2023"
"UGA_flucast-OKeeffe","Illinois",0.83514365180301,"2022-2023"
"UGA_flucast-OKeeffe","Indiana",0.855805281864412,"2022-2023"
"UGA_flucast-OKeeffe","Iowa",0.784313274025314,"2022-2023"
"UGA_flucast-OKeeffe","Kansas",0.781996558344751,"2022-2023"
"UGA_flucast-OKeeffe","Kentucky",0.885392267891627,"2022-2023"
"UGA_flucast-OKeeffe","Louisiana",1.26289820088722,"2022-2023"
"UGA_flucast-OKeeffe","Maine",0.790498768538749,"2022-2023"
"UGA_flucast-OKeeffe","Maryland",1.0278517167781,"2022-2023"
"UGA_flucast-OKeeffe","Massachusetts",0.784078349080522,"2022-2023"
"UGA_flucast-OKeeffe","Michigan",0.711273337710181,"2022-2023"
"UGA_flucast-OKeeffe","Minnesota",0.791042035705915,"2022-2023"
"UGA_flucast-OKeeffe","Mississippi",0.947865883357596,"2022-2023"
"UGA_flucast-OKeeffe","Missouri",0.845304248672233,"2022-2023"
"UGA_flucast-OKeeffe","Montana",0.902188073449064,"2022-2023"
"UGA_flucast-OKeeffe","Nebraska",0.822939946351734,"2022-2023"
"UGA_flucast-OKeeffe","Nevada",0.849985562529682,"2022-2023"
"UGA_flucast-OKeeffe","New Hampshire",0.824120012429772,"2022-2023"
"UGA_flucast-OKeeffe","New Jersey",1.11042249566532,"2022-2023"
"UGA_flucast-OKeeffe","New Mexico",0.949454035566495,"2022-2023"
"UGA_flucast-OKeeffe","New York",0.800803869793088,"2022-2023"
"UGA_flucast-OKeeffe","North Carolina",1.11080554905136,"2022-2023"
"UGA_flucast-OKeeffe","North Dakota",0.84679859513375,"2022-2023"
"UGA_flucast-OKeeffe","Ohio",0.836396914598849,"2022-2023"
"UGA_flucast-OKeeffe","Oklahoma",0.831379712243447,"2022-2023"
"UGA_flucast-OKeeffe","Oregon",0.819424510826111,"2022-2023"
"UGA_flucast-OKeeffe","Pennsylvania",1.04217927038267,"2022-2023"
"UGA_flucast-OKeeffe","Rhode Island",0.832287588601659,"2022-2023"
"UGA_flucast-OKeeffe","South Carolina",1.07442157837244,"2022-2023"
"UGA_flucast-OKeeffe","South Dakota",1.0031672333026,"2022-2023"
"UGA_flucast-OKeeffe","Tennessee",1.06742866401485,"2022-2023"
"UGA_flucast-OKeeffe","Texas",0.998067204038877,"2022-2023"
"UGA_flucast-OKeeffe","Utah",1.21566234827385,"2022-2023"
"UGA_flucast-OKeeffe","Vermont",0.923103293354302,"2022-2023"
"UGA_flucast-OKeeffe","Virginia",1.0746954876227,"2022-2023"
"UGA_flucast-OKeeffe","Washington",0.651969045021826,"2022-2023"
"UGA_flucast-OKeeffe","West Virginia",1.00559045215109,"2022-2023"
"UGA_flucast-OKeeffe","Wisconsin",0.757439460155193,"2022-2023"
"UGA_flucast-OKeeffe","Wyoming",0.920417697117335,"2022-2023"
"UMass-trends_ensemble","Alabama",0.937487836289573,"2022-2023"
"UMass-trends_ensemble","Alaska",0.82708975036023,"2022-2023"
"UMass-trends_ensemble","Arizona",0.837409697416132,"2022-2023"
"UMass-trends_ensemble","Arkansas",0.763630710406073,"2022-2023"
"UMass-trends_ensemble","California",0.861459532493684,"2022-2023"
"UMass-trends_ensemble","Colorado",0.837458339102061,"2022-2023"
"UMass-trends_ensemble","Connecticut",0.706061430526132,"2022-2023"
"UMass-trends_ensemble","Delaware",1.0833575991581,"2022-2023"
"UMass-trends_ensemble","District of Columbia",0.882459173407231,"2022-2023"
"UMass-trends_ensemble","Florida",0.807920555992689,"2022-2023"
"UMass-trends_ensemble","Georgia",1.01447246354672,"2022-2023"
"UMass-trends_ensemble","Hawaii",1.04574662010178,"2022-2023"
"UMass-trends_ensemble","Idaho",0.73936887500238,"2022-2023"
"UMass-trends_ensemble","Illinois",0.790731149415727,"2022-2023"
"UMass-trends_ensemble","Indiana",0.761102743858549,"2022-2023"
"UMass-trends_ensemble","Iowa",0.759883649651839,"2022-2023"
"UMass-trends_ensemble","Kansas",0.74486129172661,"2022-2023"
"UMass-trends_ensemble","Kentucky",0.7611802384262,"2022-2023"
"UMass-trends_ensemble","Louisiana",0.812883600065233,"2022-2023"
"UMass-trends_ensemble","Maine",0.800608706188544,"2022-2023"
"UMass-trends_ensemble","Maryland",0.707829895772176,"2022-2023"
"UMass-trends_ensemble","Massachusetts",0.812940203417618,"2022-2023"
"UMass-trends_ensemble","Michigan",0.74200403988295,"2022-2023"
"UMass-trends_ensemble","Minnesota",0.763032238126272,"2022-2023"
"UMass-trends_ensemble","Mississippi",0.791121843263806,"2022-2023"
"UMass-trends_ensemble","Missouri",0.830777345780585,"2022-2023"
"UMass-trends_ensemble","Montana",0.869338172015794,"2022-2023"
"UMass-trends_ensemble","Nebraska",0.755737017682391,"2022-2023"
"UMass-trends_ensemble","Nevada",0.75150971282007,"2022-2023"
"UMass-trends_ensemble","New Hampshire",0.809005762776766,"2022-2023"
"UMass-trends_ensemble","New Jersey",0.754749923470304,"2022-2023"
"UMass-trends_ensemble","New Mexico",0.702575546551364,"2022-2023"
"UMass-trends_ensemble","New York",0.803494957460532,"2022-2023"
"UMass-trends_ensemble","North Carolina",0.822225023508827,"2022-2023"
"UMass-trends_ensemble","North Dakota",0.831815724125237,"2022-2023"
"UMass-trends_ensemble","Ohio",0.696599463115264,"2022-2023"
"UMass-trends_ensemble","Oklahoma",0.827402185478316,"2022-2023"
"UMass-trends_ensemble","Oregon",0.745200155674179,"2022-2023"
"UMass-trends_ensemble","Pennsylvania",0.829049242148531,"2022-2023"
"UMass-trends_ensemble","Puerto Rico",1.28702773726066,"2022-2023"
"UMass-trends_ensemble","Rhode Island",0.749056163982789,"2022-2023"
"UMass-trends_ensemble","South Carolina",0.9792523183391,"2022-2023"
"UMass-trends_ensemble","South Dakota",0.972675833601785,"2022-2023"
"UMass-trends_ensemble","Tennessee",0.759651304858247,"2022-2023"
"UMass-trends_ensemble","Texas",0.75689371117973,"2022-2023"
"UMass-trends_ensemble","Utah",0.790953013434336,"2022-2023"
"UMass-trends_ensemble","Vermont",0.861191304105588,"2022-2023"
"UMass-trends_ensemble","Virginia",0.743170072743846,"2022-2023"
"UMass-trends_ensemble","Washington",0.804473331967173,"2022-2023"
"UMass-trends_ensemble","West Virginia",0.719118860145164,"2022-2023"
"UMass-trends_ensemble","Wisconsin",0.846010945822288,"2022-2023"
"UMass-trends_ensemble","Wyoming",0.924796722008897,"2022-2023"
"UNC_IDD-InfluPaint","Alabama",1.2934423444468,"2022-2023"
"UNC_IDD-InfluPaint","Alaska",0.804917383535653,"2022-2023"
"UNC_IDD-InfluPaint","Arizona",0.956127099100634,"2022-2023"
"UNC_IDD-InfluPaint","Arkansas",0.98314829915627,"2022-2023"
"UNC_IDD-InfluPaint","California",1.17062582613786,"2022-2023"
"UNC_IDD-InfluPaint","Colorado",0.804730124693303,"2022-2023"
"UNC_IDD-InfluPaint","Connecticut",0.839768974486366,"2022-2023"
"UNC_IDD-InfluPaint","Delaware",1.14788462733884,"2022-2023"
"UNC_IDD-InfluPaint","District of Columbia",1.94526479475664,"2022-2023"
"UNC_IDD-InfluPaint","Florida",1.20672203031911,"2022-2023"
"UNC_IDD-InfluPaint","Georgia",3.11598699179018,"2022-2023"
"UNC_IDD-InfluPaint","Hawaii",1.42411115195981,"2022-2023"
"UNC_IDD-InfluPaint","Idaho",0.743076733613185,"2022-2023"
"UNC_IDD-InfluPaint","Illinois",1.75683685774861,"2022-2023"
"UNC_IDD-InfluPaint","Indiana",0.992485824143243,"2022-2023"
"UNC_IDD-InfluPaint","Iowa",0.704939154369755,"2022-2023"
"UNC_IDD-InfluPaint","Kansas",0.957101119103081,"2022-2023"
"UNC_IDD-InfluPaint","Kentucky",1.13789970832872,"2022-2023"
"UNC_IDD-InfluPaint","Louisiana",0.927660131662239,"2022-2023"
